DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
227150,227150,0.500000,MiniPAT,00:00:00 24-Apr-2023,,,,22.000000,0.250000,MixLayer,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 25-Apr-2023,,,,22.500000,0.250000,MixLayer,66.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 26-Apr-2023,,,,28.500000,0.250000,MixLayer,76.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 27-Apr-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 28-Apr-2023,,,,36.500000,0.250000,MixLayer,54.000000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 29-Apr-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 30-Apr-2023,,,,37.500000,0.250000,MixLayer,56.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 01-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 02-May-2023,,,,34.500000,0.250000,MixLayer,60.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 03-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 04-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 05-May-2023,,,,30.000000,0.500000,TAD,64.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 06-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 07-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 08-May-2023,,,,35.500000,0.250000,MixLayer,68.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 09-May-2023,,,,28.500000,0.250000,MixLayer,64.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 10-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 11-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 12-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 13-May-2023,,,,23.000000,0.250000,MixLayer,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 14-May-2023,,,,29.500000,0.250000,MixLayer,72.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 15-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 16-May-2023,,,,30.000000,0.500000,TAD,70.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 17-May-2023,,,,30.000000,0.500000,TAD,78.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 18-May-2023,,,,30.000000,0.500000,TAD,70.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 19-May-2023,,,,10.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 20-May-2023,,,,31.500000,0.250000,MixLayer,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 21-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 22-May-2023,,,,30.500000,0.250000,MixLayer,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 23-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 24-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 25-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 26-May-2023,,,,34.500000,0.250000,MixLayer,53.000000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 27-May-2023,,,,24.000000,0.250000,MixLayer,56.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 28-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 29-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 30-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 31-May-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 01-Jun-2023,,,,24.000000,0.250000,MixLayer,68.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 02-Jun-2023,,,,25.500000,0.250000,MixLayer,66.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 03-Jun-2023,,,,10.000000,0.250000,MixLayer,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 04-Jun-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 05-Jun-2023,,,,40.000000,4.000000,PDT,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 06-Jun-2023,,,,22.000000,0.250000,MixLayer,56.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 07-Jun-2023,,,,30.000000,0.500000,TAD,70.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 08-Jun-2023,,,,30.000000,0.500000,TAD,72.000000,4.000000,PDT
