Date,Ptt,Latitude,Longitude,day.at.liberty,month,DistfromStart,bathy_depth,DistToShelf,DistToShore,MinTemp,MaxTemp,MinDepth,MaxDepth,MeanTempPDT,MeanDepthPDT,DistTravelled
2023-01-20,227150,-31.6875,159.6125,46,Jan,352.44420396162,-1858.8125,26.4477269534783,49.7076284895413,18.2,22.9,22,185,20.5,48.5,9.515399106866589
2023-01-21,227150,-31.725,159.5,47,Jan,363.874379581342,-1863.12255859375,15.0419505280882,40.9816543231942,17.8,22.9,37,193,NA,NA,11.446190716683482
2023-01-22,227150,-31.725,159.383333333333,48,Jan,374.908756148565,-1392.81494140625,5.78744074471056,31.208588469786,17.9,22.2,47,199,19.6,57.44117647058823,11.056975977603251
2023-01-23,227150,-31.75,159.3375,49,Jan,380.057957631098,-433.627502441406,0.773636438950815,29.3527621157046,18.6,23.4,14,153,20.55,39.55882352941177,5.152468379508386
2023-01-24,227150,-31.7625,159.3,50,Jan,383.866234572264,-46.372501373291,3.03727744600212,27.568025209964,17.7,22.6,47,204,19.287499999999994,58.85294117647059,3.8136231294782266
2023-01-25,227150,-31.7875,159.3125,51,Jan,386.886815994857,-45.252498626709,3.50749944855932,30.3724393891057,18.6,23.8,6,115,21.1625,29.676470588235293,3.0143544573614567
2023-01-26,227150,-31.8375,159.36875,52,Jan,394.578450682818,-1257.74755859375,2.82177936329481,38.0603180517959,17.2,23.7,21,198,19.724999999999998,50.85294117647059,7.687942350719213
2023-01-27,227150,-31.8875,159.4375,53,Jan,403.126338164965,-2127.4375,11.3458468121967,46.5714181360154,16.9,22.8,43,211,19.550000000000004,56.5,8.547949692526839
2023-01-28,227150,-31.9125,159.5,54,Jan,409.648506842554,-2078.81005859375,17.7722905264246,52.7516537842077,17.1,23.3,51,198,19.525000000000002,56.5,6.529858695696895
2023-01-29,227150,-31.9375,159.45625,55,Jan,414.626037612507,-2122.99755859375,16.2376730035366,51.8237472216863,16.7,22.5,56,206,NA,NA,4.980273746663638
2023-01-30,227150,-31.96875,159.4625,56,Jan,418.150556169278,-2209.5576171875,18.7588440030386,54.8309180496417,17.2,21,54,183,NA,NA,3.515204704835765
2023-01-31,227150,-32.05,159.55625,57,Jan,430.790262099763,-2279.9375,31.3496568193215,67.4326357895073,17.9,23.2,20,196,19.3125,50.85294117647059,12.634611938196706
2023-02-01,227150,-32.1125,159.55,58,Feb,437.764846635657,-2510.1875,35.959415978493404,72.4423505133224,18,23.3,19,153,20.0625,39.088235294117645,6.955587906535269
2023-02-02,227150,-32.14,159.465,59,Feb,446.333381532583,-2844.5625,34.2201347313863,70.321589267162,18.2,23,27,172,19.6375,46.61764705882353,8.581015895339933
2023-02-03,227150,-32.125,159.43125,60,Feb,449.922458676773,-2929.6826171875,31.2480360780794,67.2570774345691,20,23,37,71,21.3,24.642857142857142,3.5927761541738006
2023-02-04,227150,-32.1,159.425,61,Feb,452.763971399563,-2810.9326171875,28.5253689431566,64.5697664617618,NA,NA,NA,NA,20.557142857142853,37.1,2.8342786816307206
2023-02-05,227150,-32.08125,159.40625,62,Feb,455.4965196924,-2801.50244140625,25.8553544075473,61.8781194468525,NA,NA,NA,NA,21.399999999999995,24.642857142857142,2.730531257270387
2023-02-06,227150,-32.05625,159.4,63,Feb,458.338090830795,-2796.9326171875,23.1392027835644,59.1969762723876,NA,NA,NA,NA,20.25,44.73529411764706,2.8343184553329346
2023-02-07,227150,-32.03125,159.375,64,Feb,461.982269163892,-2783.5625,19.5746282721173,55.6037916638858,NA,NA,NA,NA,21.566666666666666,24.642857142857142,3.641473351802429
2023-02-08,227150,-32.00625,159.35625,65,Feb,465.276596439422,-2789.1826171875,16.2999101096786,52.3157328796901,20.9,22.8,42,65,NA,NA,3.2897994925489824
2023-02-09,227150,-31.975,159.3375,66,Feb,469.175485822765,-2697.8076171875,12.4081649172635,48.4318979814778,20.5,23,35,78,21.775,25.833333333333332,3.8919645556091456
2023-02-10,227150,-31.9375,159.31875,67,Feb,473.704996994057,-2399.375,7.89958255677354,43.958135895539,20.8,24.2,28,68,NA,NA,4.520278086091902
2023-02-11,227150,-31.925,159.2875,68,Feb,476.965175037087,-2081.31494140625,5.55752990293586,41.2642679875343,20.8,24,43,74,NA,NA,3.2640276811850555
2023-02-12,227150,-31.8875,159.275,69,Feb,481.298714445076,-969.184997558594,1.25577113266429,37.0714721334224,21.2,23.5,38,69,22.433333333333337,24.642857142857142,4.323026963871702
2023-02-13,227150,-31.8666666666667,159.25,70,Feb,484.606128236019,-98.375,1.26261719561795,33.88734552551,21.2,23.4,38,73,22.2,24.642857142857142,3.306360318174725
2023-02-14,227150,-31.85,159.208333333333,71,Feb,488.955850521083,-443.5625,1.33549957555748,30.4517408308033,21,24,25,69,22.4,22.27777777777778,4.354840733597383
2023-02-15,227150,-31.85,159.16875,72,Feb,492.694598698387,-1498,4.98989684607953,29.0984471030189,20.3,24,1,72,NA,NA,3.7464300199528715
2023-02-16,227150,-31.85,159.11,73,Feb,498.243688061465,-2747.31005859375,9.52990467630849,27.9105537663017,20.5,23.9,15,77,22.54,21.5,5.560490834721907
2023-02-17,227150,-31.85,159.0875,74,Feb,500.368871243914,-2842.56005859375,10.7137936494714,27.7395717832137,21.7,23.8,22,55,22.8,17.785714285714285,2.1295497035528164
2023-02-18,227150,-31.85,159.13125,75,Feb,504.501171855895,-2573.93994140625,8.5055776574207,28.2194276675205,21,23.8,16,65,22.249999999999996,18.72222222222222,4.140791069635531
2023-02-19,227150,-31.85,159.19,76,Feb,510.050261218972,-919.190002441406,3.02336933144186,29.7738789035607,21.3,23.6,15,54,NA,NA,5.560490834724596
2023-02-20,227150,-31.88125,159.29375,77,Feb,520.445996047826,-417.565002441406,1.46254011560251,37.4305964167444,20.4,24,0,58,22.6,14.227272727272727,10.411484745905906
2023-02-21,227150,-31.905,159.36,78,Feb,527.235231248009,-2011.4375,6.81632307340473,43.2601382204665,22.6,24.1,13,53,23.525,16.944444444444443,6.79823364920211
2023-02-22,227150,-31.95,159.48125,79,Feb,539.724188395808,-2109.75,18.9757442348601,54.4398733539303,23,24.1,19,53,23.6,17.833333333333332,12.504982893069279
2023-02-23,227150,-31.9583333333333,159.591666666667,80,Feb,550.182661846408,-1954.75,27.7887187490584,62.6040621287948,20.8,24,24,78,22.4,25.136363636363637,10.479623080440737
2023-02-24,227150,-31.975,159.541666666667,81,Feb,555.250331467063,-2065.25,25.1294600277306,60.3971222806162,20.9,23.8,20,79,22.459999999999997,25.136363636363637,5.074841713054063
2023-02-25,227150,-31.975,159.50625,82,Feb,558.590985424604,-2101.06005859375,22.4830710087396,58.0799050091345,20.9,24,35,75,22.674999999999997,24.055555555555557,3.3475398327656407
2023-02-26,227150,-32,159.4625,83,Feb,563.566186617123,-2277.0576171875,21.1261369618632,57.5321870734179,20.7,24.1,15,78,22.779999999999998,22.954545454545453,4.977962353123305
2023-02-27,227150,-32,159.4125,84,Feb,568.281118867272,-2496.62744140625,18.2092327053098,54.6528648214055,20.7,23.4,37,80,21.75,27.61111111111111,4.724657049158419
2023-02-28,227150,-32,159.375,85,Feb,571.817318068665,-2648.9375,16.5790575760772,52.6563912494637,20.6,23,43,82,21.599999999999998,27.61111111111111,3.5434928006812534
2023-02-28,227150,-32,159.375,85,Feb,1423.50543985311,-2648.9375,16.5790575760772,52.6563912494637,20.6,23,43,82,21.599999999999998,27.61111111111111,0
2023-03-01,227150,-32.0083333333333,159.341666666667,86,Mar,575.094206124687,-2846.12255859375,15.9466396027867,51.828465197538,20.2,22.9,37,67,21.46666666666667,23.5,3.282383945507982
2023-03-02,227150,-32.025,159.325,87,Mar,577.523958802753,-2972.4326171875,17.1769167353471,52.7227579112185,20.1,23.8,30,76,NA,NA,2.4279433516002116
2023-03-03,227150,-32.03125,159.325,88,Mar,578.218927094281,-2972.4326171875,17.8449772652484,53.3427074970712,21,23.8,35,70,22.15,24.944444444444443,0.6930456357530593
2023-03-04,227150,-32.05,159.325,89,Mar,580.303831968867,-3015.50244140625,19.8594399029994,55.2129902911869,21,23.2,40,68,21.900000000000002,24.642857142857142,2.0791410113138458
2023-03-04,227150,-32.05,159.325,89,Mar,1071.03958345112,-3015.50244140625,19.8594399029994,55.2129902911869,21,23.2,40,68,21.900000000000002,24.642857142857142,0
2023-03-05,227150,-32.06875,159.3375,90,Mar,582.698500973684,-3020.6826171875,22.1673221553812,57.5978237010865,20.5,22.6,45,76,NA,NA,2.3908581958895496
2023-03-06,227150,-32.075,159.39375,91,Mar,588.044006565013,-2844.0625,24.703763406154,60.6855340975847,20.3,23.2,37,74,NA,NA,5.356116238276277
2023-03-07,227150,-32.10625,159.4625,92,Mar,595.393909782385,-2752.6826171875,30.7730510830983,67.0379388356033,19.8,22.9,49,87,20.7,31.166666666666668,7.357187776276888
2023-03-08,227150,-32.1375,159.51875,93,Mar,601.729147396003,-2631.0625,36.4599028374402,72.8911278651164,20,22.2,48,74,20.833333333333336,26.928571428571427,6.339172584939499
2023-03-09,227150,-32.1625,159.5,94,Mar,605.02211409343,-2772.8125,37.942462476325,74.1956928368062,19.8,22.3,45,71,20.8,26.928571428571427,3.2884864674370253
2023-03-10,227150,-32.1875,159.4625,95,Mar,609.514841165035,-3102.0625,38.7618398581561,74.736252599572,20.1,22.4,47,66,21.1,24.1,4.493765053752086
2023-03-11,227150,-32.225,159.4125,96,Mar,615.80115275954,-3397.6826171875,40.8089672153494,76.2883279113614,20.5,23.4,45,73,21.7,26.928571428571427,6.286054632127417
2023-03-12,227150,-32.2625,159.38125,97,Mar,620.902610496818,-3434.75244140625,44.0121937081068,78.951585744808,20.3,23.7,46,75,21.633333333333336,26.928571428571427,5.095671584377256
2023-03-13,227150,-32.3,159.375,98,Mar,625.113611598553,-3508.6826171875,47.9527966397162,82.6279965874146,20.1,23.8,30,78,22.724999999999998,24.944444444444443,4.199914171120144
2023-03-14,227150,-32.325,159.375,99,Mar,627.893484764668,-3547.9326171875,50.6743450000604,85.236120729964,20.6,23.8,38,85,22.1,28.5,2.7723073203795865
2023-03-15,227150,-32.35625,159.3875,100,Mar,631.561397262588,-3556.5625,54.3002476161764,88.8955770277342,19.7,23.7,47,83,21.8,28.071428571428573,3.659753795911069
2023-03-16,227150,-32.3833333333333,159.4,101,Mar,634.793653171214,-3542.50244140625,57.4780276216204,92.1193816857064,19.4,24.1,15,76,22.52,22.954545454545453,3.2255367727383257
2023-03-17,227150,-32.425,159.4,102,Mar,639.426775114742,-3556.24755859375,62.0081434357922,96.486005519909,21.3,23.7,41,73,22.633333333333336,25.785714285714285,4.620579450057703
2023-03-17,227150,-32.425,159.4,102,Mar,1144.03156145797,-3556.24755859375,62.0081434357922,96.486005519909,21.3,23.7,41,73,22.633333333333336,25.785714285714285,0
2023-03-18,227150,-32.45625,159.4,103,Mar,642.901616572384,-3690.49755859375,65.4140550836346,99.7760040822374,20.4,22.9,43,70,22.100000000000005,25.785714285714285,3.4654546687638907
2023-03-19,227150,-32.49375,159.375,104,Mar,647.685668001391,-3860.8076171875,69.10539035964,103.065652738309,20.8,24.4,20,74,23.125,23.166666666666668,4.776663401910101
2023-03-20,227150,-32.56875,159.375,105,Mar,656.025287499734,-3942.37744140625,77.3283957991289,111.083405447586,19.1,24.7,1,104,22.724999999999998,25.441176470588236,8.317211136306781
2023-03-21,227150,-32.5875,159.3625,106,Mar,658.416654121622,-4024.49755859375,79.2336413834679,112.80515944003,19.7,24.3,22,70,22.725,21.38888888888889,2.387701717241102
2023-03-22,227150,-32.6125,159.3875,107,Mar,662.051518748095,-3876.37744140625,82.2989519706645,116.073935387271,20.2,24.1,32,80,22.075,24.944444444444443,3.632345500970616
2023-03-23,227150,-32.6625,159.425,108,Mar,668.62728280036,-3738.3076171875,88.3432272660134,122.349962997696,21,24.4,32,80,23.05,25.833333333333332,6.567158717567413
2023-03-24,227150,-32.7,159.45,109,Mar,673.408695223417,-3659.75,92.8490818223122,126.993987636552,21.2,24.4,42,68,22.76666666666667,24.642857142857142,4.7741409336676695
2023-03-25,227150,-32.75,159.44375,110,Mar,678.999098239626,-3581.75,98.2048768821054,132.16990299863,21.4,24.5,30,74,22.725,24.944444444444443,5.57584557212044
2023-03-26,227150,-32.79375,159.40625,111,Mar,684.99567056089,-3390.81005859375,102.445961520464,136.000085393441,20.8,23.9,43,76,22.025000000000002,28.5,5.99044638635882
2023-03-27,227150,-32.8375,159.3875,112,Mar,690.166381011149,-3340.12744140625,107.04121021122,140.343886831565,20.7,24.5,35,75,22.625,24.944444444444443,5.159875779607514
2023-03-28,227150,-32.86875,159.375,113,Mar,693.832154608314,-3375.24755859375,110.362680649172,143.496656611238,21.8,24.6,40,78,23.125,28.5,3.6578796087776073
2023-03-29,227150,-32.9125,159.40625,114,Mar,699.504891203967,-3250.87744140625,115.507153293541,148.844530154217,21.5,24.7,31,79,23.45,25.833333333333332,5.664944560520237
2023-03-30,227150,-32.94375,159.45,115,Mar,704.866569006036,-3129.62744140625,119.497303650373,153.131430702462,18.5,24,43,175,NA,NA,5.362350946171525
2023-03-31,227150,-32.9875,159.46875,116,Mar,710.036275786777,-3162.62255859375,124.562698443765,158.259047215332,21.6,24,32,78,23.025,25.833333333333332,5.158980152178774
2023-04-01,227150,-33.0166666666667,159.5,117,Apr,714.396400417854,-3156.87255859375,128.243504944983,162.105188581529,22.3,23.9,20,70,23.300000000000004,22.27777777777778,4.357956840668227
2023-04-02,227150,-33.0666666666667,159.525,118,Apr,720.424754974362,-3059.25244140625,134.113568593744,168.059419022861,21.2,23.8,45,78,22.7,28.071428571428573,6.016910629744585
2023-04-03,227150,-33.0833333333333,159.55,119,Apr,723.401447817515,-3006.1875,136.358198006176,170.44977564063,21.1,23.8,37,67,22.8,23.5,2.9775645524989938
2023-04-04,227150,-33.125,159.575,120,Apr,728.586849347984,-2947.4375,141.346148328208,175.526529416517,21.2,23.7,39,64,22.400000000000002,23.5,5.1768843476670625
2023-04-05,227150,-33.15,159.55,121,Apr,732.212611401814,-3158.99755859375,143.623734470523,177.5912254413,20.7,23.6,41,76,22.25,27.61111111111111,3.623423990291176
2023-04-06,227150,-33.175,159.54375,122,Apr,735.052709169936,-3178.24755859375,146.249422505381,180.129717922896,21.3,23.4,41,70,22.5,24.642857142857142,2.8333152950473437
2023-04-07,227150,-33.1875,159.55625,123,Apr,736.865217569123,-3080.0576171875,147.819747243986,181.762708528543,21.7,23.4,39,67,22.733333333333334,23.5,1.8113467670414227
2023-04-08,227150,-33.2,159.4875,124,Apr,743.411701098462,-3508.74755859375,148.121849378792,181.614675979399,21.1,23.6,20,74,22.725,23.166666666666668,6.55901600989688
2023-04-09,227150,-33.2,159.2875,125,Apr,762.0204875566,-4111.93505859375,146.583635069186,178.545221354982,21.8,23.6,46,68,22.5,26.928571428571427,18.648357007167338
2023-04-10,227150,-33.2,159.2,126,Apr,770.161832634107,-3591,146.664209764722,177.812742910316,21.8,23.4,20,76,NA,NA,8.158657194838568
2023-04-11,227150,-33.225,159.23125,127,Apr,774.18421422957,-4045.18505859375,149.354812356693,180.794245611287,22.1,23.3,41,72,22.833333333333332,25.785714285714285,4.021909053837805
2023-04-12,227150,-33.2,159.25,128,Apr,777.46603750801,-4063.81494140625,146.561745359932,178.185114135144,21.9,23.5,29,74,NA,NA,3.277731889974192
2023-04-13,227150,-33.2,159.26875,129,Apr,779.210611501688,-4124.2451171875,146.562108905141,178.356536749044,21.8,23.6,41,71,22.900000000000002,24.642857142857142,1.7482837332080254
2023-04-14,227150,-33.1875,159.28125,130,Apr,781.023013372654,-4124.2451171875,145.187903507784,177.102475051627,22.4,24,10,84,23.36666666666667,22.192307692307693,1.8112423538334967
2023-04-15,227150,-33.175,159.3,131,Apr,783.25387989328,-4112.81494140625,143.838030817763,175.928028210854,22.1,24.2,13,79,23.18,22.227272727272727,2.231536281258332
2023-04-16,227150,-33.15,159.3,132,Apr,786.033753059394,-4158.2451171875,141.06637294386,173.176135893056,22.5,24.1,36,71,23.399999999999995,24.642857142857142,2.7726837991479103
2023-04-17,227150,-33.125,159.2875,133,Apr,789.047439960407,-4197.68505859375,138.267070691291,170.282894242799,22,23.9,20,76,23.4,25.136363636363637,3.008003588559436
2023-04-18,227150,-33.10625,159.2375,134,Apr,794.14954278555,-4214.31494140625,136.176795294306,167.724278917611,22.5,23.8,32,73,23.25,24.944444444444443,5.108919334755984
2023-04-19,227150,-33.075,159.225,135,Apr,797.814318835932,-4251.9951171875,132.734515221545,164.168158413301,21.5,23.3,39,70,22.599999999999998,24.642857142857142,3.657005505660881
2023-04-20,227150,-33.05,159.24375,136,Apr,801.097728989319,-4240.31005859375,129.9312406381,161.56993790405,21.6,23.1,28,69,22.55,24.055555555555557,3.2792634601141604
2023-04-21,227150,-33.025,159.25,137,Apr,803.937996481228,-4166.43994140625,127.153496848195,158.871064112197,22.2,23,19,55,22.700000000000003,17.833333333333332,2.833430851210879
2023-04-22,227150,-33.025,159.235,138,Apr,805.336438659661,-4166.43994140625,127.170758439076,158.730944877799,22.1,22.9,1,52,22.7,13.5,1.4014027503771516
2023-04-23,227150,-32.95,159.20625,139,Apr,814.096554240436,-3918.31005859375,118.93658214049,150.206473149712,22.6,23.1,18,54,22.7,16.944444444444443,8.741104586057721
2023-04-24,227150,-32.91,159.215,140,Apr,818.61869898407,-4024.62744140625,114.471759088368,145.85818367418,22.3,23,22,54,22.599999999999998,17.785714285714285,4.510981073722405
2023-04-25,227150,-32.925,159.26875,141,Apr,823.905866133147,-3771.9375,116.063831812092,148.053016901618,21.8,22.6,22,65,22.2,21.38888888888889,5.295842859270641
2023-04-26,227150,-32.925,159.3,142,Apr,826.822588205423,-3717.12744140625,116.124156738552,148.44441670793,21.4,22.5,28,76,21.974999999999998,24.944444444444443,2.9228812945572447
2023-04-27,227150,-32.9125,159.325,143,Apr,829.538714879494,-3552.0576171875,114.841683410819,147.430334347377,22,22.6,39,58,22.25,20.9,2.7184982277961245
2023-04-28,227150,-32.9,159.325,144,Apr,830.928651462551,-3512.49755859375,113.457471516846,146.062260287968,22.4,22.6,37,54,22.5,20.9,1.3862848792054252
2023-04-28,227150,-32.9,159.325,144,Apr,835.59672492122,-3512.49755859375,113.457471516846,146.062260287968,22.4,22.6,37,54,22.5,20.9,0
2023-04-29,227150,-32.9,159.333333333333,145,Apr,831.706663706037,-3512.49755859375,113.50305208335,146.19086054191,22.6,22.8,37,53,22.55,20.9,0.7796541258116502
2023-04-29,227150,-32.9,159.333333333333,145,Apr,834.818712677733,-3512.49755859375,113.50305208335,146.19086054191,22.6,22.8,37,53,22.55,20.9,0
2023-04-30,227150,-32.9,159.35,146,Apr,833.262688191885,-3462.12744140625,113.610393254375,146.460353544654,22.6,22.7,37,56,22.55,20.9,1.5593082504972073
2023-05-01,227150,-32.9,159.333333333333,147,May,831.706663706037,-3512.49755859375,113.50305208335,146.19086054191,22.7,22.8,37,54,22.700000000000003,20.9,1.5593082504972073
2023-05-01,227150,-32.9,159.333333333333,147,May,834.818712677733,-3512.49755859375,113.50305208335,146.19086054191,22.7,22.8,37,54,22.700000000000003,20.9,0
2023-05-02,227150,-32.9,159.325,148,May,830.928651462551,-3512.49755859375,113.457471516846,146.062260287968,22.5,22.7,35,59,22.5,20.071428571428573,0.7796541258116502
2023-05-02,227150,-32.9,159.325,148,May,835.59672492122,-3512.49755859375,113.457471516846,146.062260287968,22.5,22.7,35,59,22.5,20.071428571428573,0
2023-05-03,227150,-32.8875,159.3125,149,May,837.41167609623,-3573.49755859375,112.01434599836,144.507569891461,22.3,22.5,38,59,22.400000000000002,20.9,1.8137410010274826
2023-05-04,227150,-32.875,159.266666666667,150,May,841.911686352247,-3801.24755859375,110.517435013508,142.527397291663,22.4,22.5,40,59,22.35,20.9,4.507471511164481
2023-05-05,227150,-32.8625,159.23125,151,May,845.499572009462,-4043.4375,109.160198388481,140.764740902091,21.9,22.4,42,61,22.133333333333336,23.5,3.59290319055378
2023-05-06,227150,-32.8375,159.175,152,May,851.444144401953,-4323.3701171875,106.621673671299,137.543839293084,21.8,22.3,43,58,22.05,20.9,5.950946190007364
2023-05-07,227150,-32.8125,159.125,153,May,856.880640335859,-4342.43994140625,104.24743116418,134.531183922861,21.9,22.3,39,58,22,20.9,5.441211894774276
2023-05-08,227150,-32.7916666666667,159.075,154,May,862.096530458846,-4280.4951171875,102.567312215952,132.138828132059,21.6,22.3,36,68,21.900000000000002,24.642857142857142,5.2219934219416135
2023-05-09,227150,-32.7583333333333,159.066666666667,155,May,865.884027532282,-4276.5,99.044623001158,128.444670872645,21,21.9,29,61,21.599999999999998,22.357142857142858,3.778230355994352
2023-05-10,227150,-32.7375,159.04375,156,May,869.039936472157,-4278.93994140625,97.1599956318163,126.166621981868,21.7,21.8,37,55,21.700000000000003,20.9,3.1544670717263594
2023-05-11,227150,-32.7,159.0125,157,May,874.132497412989,-4226.3701171875,93.7191641848728,122.116369886727,21.3,21.6,34,55,21.399999999999995,21.214285714285715,5.087027040050685
2023-05-12,227150,-32.68125,159.00625,158,May,876.297888482266,-4236,91.8386412569169,120.070034529131,21,21.5,41,56,21.45,20.9,2.1603813673717895
2023-05-13,227150,-32.675,159.0875,159,May,883.934144186224,-4247.81494140625,89.6071154164972,119.206166393192,21.4,21.5,23,54,21.3,18.928571428571427,7.6519799391599825
2023-05-14,227150,-32.66875,159.175,160,May,892.153682233986,-4228.4951171875,87.9478456154417,118.88085448292,21,21.2,30,70,21.075000000000003,24.944444444444443,8.236504850816294
2023-05-15,227150,-32.675,159.25625,161,May,899.790467786223,-4412.24755859375,88.3354149508808,120.418130517596,21.2,21.1,36,58,21.1,20.9,7.652508333989638
2023-05-16,227150,-32.675,159.3,162,May,903.885377286955,-4356.6875,88.4192060316956,121.072610836696,21.2,21.1,37,69,21.03333333333333,24.642857142857142,4.103502007531907
2023-05-17,227150,-32.68125,159.3,163,May,904.580345578484,-4356.6875,89.1116626156443,121.754943833759,20.9,21.2,37,77,21.025000000000002,27.61111111111111,0.6931171563544706
2023-05-18,227150,-32.7,159.325,164,May,907.714076687191,-4213.5576171875,91.3190102090514,124.228360207867,20.5,21.2,38,69,20.666666666666668,24.642857142857142,3.1337143490505146
2023-05-19,227150,-32.7125,159.325,165,May,909.104013270248,-4170.24755859375,92.7020590347352,125.589403743688,20.2,20.7,18,55,20.25,17.833333333333332,1.3862405368837787
2023-05-20,227150,-32.725,159.34375,166,May,911.342046967662,-3994.6201171875,94.218255340358,127.291085821283,20.1,20.8,31,57,20.466666666666665,20.071428571428573,2.238634001933765
2023-05-21,227150,-32.70625,159.3375,167,May,913.507393789941,-4059.8701171875,92.0974982364874,125.136612181474,20.8,20.9,35,59,20.833333333333332,21.214285714285715,2.1603450320506203
2023-05-22,227150,-32.71875,159.2875,168,May,918.38745140981,-4314.62744140625,93.2253631034375,125.658153441614,20.3,20.7,30,57,20.533333333333335,21.214285714285715,4.88842770620698
2023-05-23,227150,-32.725,159.225,169,May,924.275408718754,-4348.8076171875,93.9347416981341,125.54304344359,20,20.4,40,58,20.15,20.9,5.899937619263533
2023-05-24,227150,-32.71875,159.1375,170,May,932.490376603055,-4225.68505859375,93.7849422384982,124.191431246549,20.1,19.9,41,55,20,20.9,8.231947158142576
2023-05-25,227150,-32.7,159.05625,171,May,940.373001384486,-4251.56005859375,92.8538084759383,121.986110258664,20,19.9,36,53,19.9,20.9,7.896561219251227
2023-05-26,227150,-32.6666666666667,159.025,172,May,945.094417935802,-4268.9375,89.8518637022895,118.371206334492,19.9,20,34,53,19.933333333333337,21.214285714285715,4.717483460515122
2023-05-27,227150,-32.6375,159.1125,173,May,953.904967679421,-4293.49755859375,85.1367974418468,115.095648744446,19.9,20.1,24,56,20.033333333333335,18.928571428571427,8.823349758132673
