lat,lon,fishing_hours,PTT
-33.3,151.9,4.861666666666667,227151
-36.3,151.1,0.8584361111111112,227151
-32.4,153.6,3.951388888888889,227151
-32.7,153.3,1.36,227151
-31.5,153.9,1.0508333333333335,227151
-31.9,153.5,5.051111111111111,227151
-33.9,151.4,6.674166666666666,227151
-33.9,151.5,8.704444444444444,227151
-35,150.7,11.293055555555556,227151
-35,150.8,5.589444444444444,227151
-35.5,151,14.831666666666669,227151
-36.2,151.2,4.033333333333333,227151
-36.4,150.7,0.6677777777777778,227151
-36.4,150.9,0.9972222222222225,227151
-36.3,151.5,0.7638888888888891,227151
-36.3,151.4,0.5925,227151
-33.1,153.3,7.953611111111112,227151
-33,153.4,0.5986111111111111,227151
-33.2,153.1,6.716463888888889,227151
-33.2,153.4,7.490555555555556,227151
-32.9,151.9,21.64805833333333,227151
-34.3,151,23.03868888888889,227151
-34.2,151,1.0096805555555557,227151
-32.8,152.3,3.1658333333333335,227151
-34,151.6,6.559166666666667,227151
-33,151.7,0.1819444444444445,227151
-34.3,151.7,10.410788888888888,227151
-34,152,10.129444444444443,227151
-33.1,152.7,2.226838802222222,227151
-33.4,152.4,1.4383666666666666,227151
-35.1,151.7,5.542222222222223,227151
-36.3,150.7,7.822777777777778,227151
-33.8,152.2,6.536666666666667,227151
-31.6,152.9,5.698333333333333,227151
-31.9,152.8,27.52946111111111,227151
-32.1,152.5,1.0819444444444444,227151
-35.4,150.8,6.184613888888889,227151
-35.7,150.6,5.089166666666667,227151
-33.2,153,2.1930555555555555,227151
-35.3,150.5,6.289166666666667,227151
-34.6,151.9,2.023888888888889,227151
-34.4,151,27.77569722222222,227151
-32,153.3,8.630994444444445,227151
-32.1,153.2,9.076472222222222,227151
-34.8,151.8,11.659166666666668,227151
-34,151.2,0.815,227151
-34.5,150.9,6.463211111111111,227151
-32.9,151.8,11.256388888888887,227151
-32.8,152,4.294058333333334,227151
-33.8,151.5,5.5612055555555555,227151
-36.2,150.1,3.2994444444444446,227151
-35.5,151.6,0.18388888888888888,227151
-33.2,151.8,8.027222222222223,227151
-33.8,151.7,2.292272222222222,227151
-33.1,152.4,5.3788888888888895,227151
-32.6,153.6,5.025858333333334,227151
-32.8,153.3,10.26,227151
-33.3,152,4.850099999999999,227151
-33.1,152.2,0.24108333333333337,227151
-34.5,151.4,3.0075,227151
-34.4,151.9,0.15944444444444444,227151
-35.1,151.3,12.515277777777778,227151
-35.8,150.7,12.663333333333332,227151
-36,150.9,13.032222222222224,227151
-36.1,151.2,1.2108333333333334,227151
-36.2,151,3.6775,227151
-32.4,152.6,1.6514000000000002,227151
-32.8,152.2,13.388411111111116,227151
-32.6,153.1,2.2011111111111115,227151
-33,152.7,3.9870944444444447,227151
-34.2,152.1,0.4575,227151
-34.4,152.5,0.15055555555555555,227151
-33,152.8,3.598611111111111,227151
-33.5,152.5,1.536177777777778,227151
-35.2,151.8,5.499166666666666,227151
-34.4,151.5,0.07527777777777778,227151
-33.9,151.9,1.6338888888888892,227151
-32.7,152.3,19.30611111111111,227151
-33.5,152.4,0.9294444444444444,227151
-33.3,152.7,7.8805555555555555,227151
-36.3,150.6,6.668611111111112,227151
-34.9,151.9,3.5336111111111115,227151
-35.1,151.8,0.7511111111111113,227151
-35.3,151.7,4.999722222222222,227151
-35.2,150.9,2.0749999999999997,227151
-35.2,150.7,7.669166666666667,227151
-32.7,152.5,2.776388888888889,227151
-35.4,150.9,2.0583333333333336,227151
-35.3,151.1,18.84027777777778,227151
-35.1,151.9,0.8502777777777778,227151
-34.5,151.7,5.241666666666666,227151
-33.3,151.8,2.068333333333334,227151
-33.6,151.6,1.1905555555555556,227151
-33.2,152.3,12.025305555555557,227151
-31.6,153.7,0.6625,227151
-31.8,153.5,0.17361111111111113,227151
-31.8,153.9,0.5851944444444445,227151
-34,151.8,2.275555555555556,227151
-34.5,151.8,1.6350000000000002,227151
-34.6,151.3,0.8258333333333333,227151
-36.4,150.2,2.041944444444445,227151
-35.8,151.2,1.6711111111111112,227151
-36.4,151,3.002222222222222,227151
-36.4,151.5,1.0219444444444443,227151
-33,153.1,1.496388888888889,227151
-33.3,153.2,9.933613888888887,227151
-34.1,152.1,2.716388888888889,227151
-33.6,152.6,2.5486111111111116,227151
-33.3,152.8,1.9905555555555552,227151
-31.9,153.2,0.7555555555555554,227151
-33,153,9.56638888888889,227151
-32.6,153.3,0.5827777777777777,227151
-33.7,151.5,1.4886111111111109,227151
-32.9,153.4,4.541666666666667,227151
-36.1,150.9,5.173055555555556,227151
