Index,DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,Time Offset,Count,InitLocQ,InitTime,InitLat,InitLon,Deepest,SSTTime,SSTDepth,SSTTemp,Type,Delta,MinDepth,MaxDepth,AttenShallow,AttenDeep,TravelMetric,FoundPrevious,K,LL0,Depth0,LL1,Depth1,LL2,Depth2,LL3,Depth3,LL4,Depth4,LL5,Depth5,LL6,Depth6,LL7,Depth7,LL8,Depth8,LL9,Depth9,LL10,Depth10,LL11,Depth11
35,"47618",47618,0.500000,Transmission,MiniPAT,20-Feb-2019,15:58:45,1,7,,,,,128,12:00:00 20-Feb-2019,4,28.5,Dawn,300,16,48,,,0,,58544,82,,94,,107,,118,,128,,137,,145,,151,,155,
36,"47618",47618,0.500000,Transmission,MiniPAT,21-Feb-2019,04:55:00,1,5,,,,,128,11:00:00 21-Feb-2019,0,28.3,Dusk,450,16,112,,,0,,33597,149,,147,,142,,133,,118,,101,,84,,70,,58,
37,"47618",47618,0.500000,Transmission,MiniPAT,21-Feb-2019,16:07:30,1,5,,,,,240,11:00:00 21-Feb-2019,0,28.3,Dawn,450,16,48,,,0,,15442,91,,113,,129,,138,,146,,151,,151,,155,,158,
38,"47618",47618,0.500000,Transmission,MiniPAT,22-Feb-2019,04:56:15,1,7,,,,,240,13:00:00 22-Feb-2019,1,28.3,Dusk,450,16,48,,,0,,46842,160,,153,,143,,132,,118,,101,,84,,67,,54,
39,"47618",47618,0.500000,Transmission,MiniPAT,22-Feb-2019,15:55:00,1,7,,,,,112,13:00:00 22-Feb-2019,1,28.3,Dawn,450,16,112,,,0,,55860,69,,83,,102,,119,,133,,143,,151,,153,,156,
40,"47618",47618,0.500000,Transmission,MiniPAT,23-Feb-2019,04:57:30,1,3,,,,,96,16:00:00 23-Feb-2019,2,28.1,Dusk,450,16,48,,,0,,53989,162,,155,,145,,132,,116,,98,,82,,67,,58,
41,"47618",47618,0.500000,Transmission,MiniPAT,23-Feb-2019,15:55:00,1,3,,,,,80,16:00:00 23-Feb-2019,2,28.1,Dawn,450,16,48,,,0,,45686,74,,90,,108,,127,,141,,150,,157,,164,,168,
42,"47618",47618,0.500000,Transmission,MiniPAT,24-Feb-2019,04:53:45,1,9,,,,,80,15:00:00 24-Feb-2019,1,28.1,Dusk,450,16,16,,,0,,52033,159,,153,,145,,133,,117,,100,,82,,67,,54,
43,"47618",47618,0.500000,Transmission,MiniPAT,24-Feb-2019,15:46:15,1,9,,,,,144,15:00:00 24-Feb-2019,1,28.1,Dawn,450,16,80,,,0,,3069,63,,73,,88,,104,,122,,136,,149,,157,,162,
44,"47618",47618,0.500000,Transmission,MiniPAT,25-Feb-2019,04:37:30,1,8,,,,,144,16:00:00 25-Feb-2019,2,28.1,Dusk,600,16,112,,,0,,21036,167,,161,,150,,144,,128,,107,,83,,63,,48,
45,"47618",47618,0.500000,Transmission,MiniPAT,25-Feb-2019,15:52:30,1,8,,,,,240,16:00:00 25-Feb-2019,2,28.1,Dawn,600,16,80,,,0,,39353,70,,90,,113,,134,,148,,157,,165,,169,,172,
