DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
47618,47618,0.500000,MiniPAT,00:00:00 25-Apr-2019,,,,0.000000,0.500000,TAD,208.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 26-Apr-2019,,,,0.000000,0.500000,TAD,112.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 27-Apr-2019,,,,0.000000,0.500000,TAD,184.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 28-Apr-2019,,,,0.000000,0.500000,TAD,144.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 29-Apr-2019,,,,0.000000,0.500000,TAD,128.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 30-Apr-2019,,,,0.000000,0.500000,TAD,168.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 01-May-2019,,,,0.000000,0.500000,TAD,144.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 02-May-2019,,,,0.000000,0.500000,TAD,440.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 03-May-2019,,,,0.000000,0.500000,TAD,464.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 04-May-2019,,,,0.000000,0.500000,TAD,200.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 05-May-2019,,,,0.000000,0.500000,TAD,272.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 06-May-2019,,,,0.000000,0.500000,TAD,208.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 07-May-2019,,,,0.000000,0.500000,TAD,128.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 08-May-2019,,,,0.000000,0.500000,TAD,112.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 09-May-2019,,,,0.000000,0.500000,TAD,200.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 10-May-2019,,,,0.000000,0.500000,TAD,248.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 11-May-2019,,,,0.000000,0.500000,TAD,200.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 12-May-2019,,,,0.000000,0.500000,TAD,176.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 13-May-2019,,,,0.000000,0.500000,TAD,328.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 14-May-2019,,,,0.000000,4.000000,PDT,240.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 15-May-2019,,,,0.000000,0.500000,TAD,168.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 16-May-2019,,,,0.000000,0.500000,TAD,192.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 17-May-2019,,,,0.000000,0.500000,TAD,744.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 18-May-2019,,,,0.000000,0.500000,TAD,200.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 19-May-2019,,,,0.000000,0.500000,TAD,96.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 20-May-2019,,,,0.000000,0.500000,TAD,72.250000,7.500000,TimeSeries
47618,47618,0.500000,MiniPAT,00:00:00 21-May-2019,,,,0.000000,0.500000,TAD,248.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 22-May-2019,,,,0.000000,0.500000,TAD,143.750000,13.500000,TimeSeries
47618,47618,0.500000,MiniPAT,00:00:00 23-May-2019,,,,0.000000,0.500000,TAD,424.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 24-May-2019,,,,0.000000,0.500000,TAD,240.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 25-May-2019,,,,0.000000,0.500000,TAD,192.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 26-May-2019,,,,0.000000,0.500000,TAD,88.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 27-May-2019,,,,0.000000,0.500000,TAD,120.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 28-May-2019,,,,0.000000,0.500000,TAD,216.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 29-May-2019,,,,0.000000,0.500000,TAD,280.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 30-May-2019,,,,0.000000,0.500000,TAD,240.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 31-May-2019,,,,0.000000,0.500000,TAD,152.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 01-Jun-2019,,,,0.000000,0.500000,TAD,160.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 02-Jun-2019,,,,0.000000,0.500000,TAD,104.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 03-Jun-2019,,,,0.000000,0.500000,TAD,57.750000,7.500000,TimeSeries
47618,47618,0.500000,MiniPAT,00:00:00 04-Jun-2019,,,,0.000000,4.000000,PDT,104.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 05-Jun-2019,,,,0.000000,0.500000,TAD,512.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 06-Jun-2019,,,,0.000000,0.500000,TAD,240.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 07-Jun-2019,,,,0.000000,0.500000,TAD,120.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 08-Jun-2019,,,,0.000000,0.500000,TAD,192.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 09-Jun-2019,,,,0.000000,0.500000,TAD,176.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 10-Jun-2019,,,,0.000000,0.500000,TAD,256.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 11-Jun-2019,,,,16.000000,16.000000,LightLoc,243.500000,32.250000,TimeSeries
47618,47618,0.500000,MiniPAT,00:00:00 12-Jun-2019,,,,0.000000,0.500000,TAD,144.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 13-Jun-2019,,,,0.000000,0.500000,TAD,328.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 14-Jun-2019,,,,0.000000,0.500000,TAD,136.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 15-Jun-2019,,,,0.000000,0.500000,TAD,240.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 16-Jun-2019,,,,0.000000,0.500000,TAD,120.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 17-Jun-2019,,,,0.000000,0.500000,TAD,128.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 18-Jun-2019,,,,0.000000,0.500000,TAD,176.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 19-Jun-2019,,,,0.000000,0.500000,TAD,456.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 20-Jun-2019,,,,0.000000,0.500000,TAD,160.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 21-Jun-2019,,,,0.000000,0.500000,TAD,704.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 22-Jun-2019,,,,0.000000,0.500000,TAD,136.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 23-Jun-2019,,,,0.000000,0.500000,TAD,168.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 24-Jun-2019,,,,16.000000,16.000000,LightLoc,48.000000,16.000000,LightLoc
47618,47618,0.500000,MiniPAT,00:00:00 25-Jun-2019,,,,0.000000,0.500000,TAD,168.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 26-Jun-2019,,,,0.000000,0.500000,TAD,200.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 27-Jun-2019,,,,0.000000,0.500000,TAD,160.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 28-Jun-2019,,,,0.000000,0.500000,TAD,240.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 29-Jun-2019,,,,0.000000,0.500000,TAD,136.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 30-Jun-2019,,,,0.000000,0.500000,TAD,256.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 01-Jul-2019,,,,0.000000,0.500000,TAD,232.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 02-Jul-2019,,,,0.000000,0.500000,TAD,208.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 03-Jul-2019,,,,0.000000,0.500000,TAD,136.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 04-Jul-2019,,,,8.000000,4.000000,PDT,208.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 05-Jul-2019,,,,0.000000,0.500000,TAD,192.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 06-Jul-2019,,,,0.000000,0.500000,TAD,184.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 07-Jul-2019,,,,0.000000,0.500000,TAD,368.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 08-Jul-2019,,,,0.000000,0.500000,TAD,128.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 09-Jul-2019,,,,0.000000,0.500000,TAD,144.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 10-Jul-2019,,,,0.000000,0.500000,TAD,504.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 11-Jul-2019,,,,0.000000,0.000000,Status,264.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 12-Jul-2019,,,,0.000000,0.000000,Status,16.000000,16.000000,LightLoc
47618,47618,0.500000,MiniPAT,00:00:00 13-Jul-2019,,,,0.000000,0.000000,Status,16.000000,16.000000,LightLoc
47618,47618,0.500000,MiniPAT,00:00:00 14-Jul-2019,,,,0.000000,0.000000,Status,16.000000,16.000000,LightLoc
47618,47618,0.500000,MiniPAT,00:00:00 15-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 16-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 17-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 18-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 19-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 20-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 21-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 22-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 23-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 24-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 25-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 26-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 27-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 28-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 29-Jul-2019,,,,0.000000,0.000000,Status,,,
47618,47618,0.500000,MiniPAT,00:00:00 30-Jul-2019,,,,0.000000,0.000000,Status,,,
