DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 21-Dec-2022,0.000000,1,,,,,9,100,0,0,0,0,0,32.3,67.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 22-Dec-2022,0.000000,1,,,,,9,100,0,0,0,0,0,32.3,67.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 25-Dec-2022,0.000000,1,,,,,9,100,0,0,0,0,0,35.7,63.3,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 26-Dec-2022,0.000000,2,,,,,9,100,0,0,0,0,0,28.3,71.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 27-Dec-2022,1.000000,1,,,,,9,100,0,0,0,0,0,22,77,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 28-Dec-2022,1.000000,2,,,,,9,100.000000,0,0,0,0,0,26.5,65.3,8.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 29-Dec-2022,1.000000,2,,,,,9,100.000000,0,0,0,0,0,7.1,88.8,4.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 30-Dec-2022,1.000000,3,,,,,9,100,0,0,0,0,0,21,78,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 31-Dec-2022,1.000000,5,,,,,9,100,0,0,0,0,0,11,88,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 01-Jan-2023,1.000000,7,,,,,9,100,0,0,0,0,0,3,96,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 02-Jan-2023,1.000000,3,,,,,9,100,0,0,0,0,1,30,68,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 03-Jan-2023,1.000000,2,,,,,9,100,0,0,0,0,1.0,36.4,57.6,5.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 04-Jan-2023,1.000000,4,,,,,9,100,0,0,0,0,1.0,25.3,72.7,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 05-Jan-2023,1.000000,5,,,,,9,100,0,0,0,0,1,45,54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 06-Jan-2023,1.000000,1,,,,,9,100,0,0,0,0,1,52,46,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 09-Jan-2023,1.000000,3,,,,,9,100,0,0,0,0,0,49.0,50,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 10-Jan-2023,1.000000,1,,,,,9,100,0,0,0,0,1,68,30,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 11-Jan-2023,1.000000,6,,,,,9,100,0,0,0,0,0,56.6,43.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 12-Jan-2023,1.000000,3,,,,,9,100,0,0,0,0,1,46,53,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 13-Jan-2023,1.000000,2,,,,,9,100,0,0,0,0,2.0,65.3,32.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 15-Jan-2023,1.000000,2,,,,,9,100,0,0,0,0,1,49,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 16-Jan-2023,1.000000,3,,,,,9,100,0,0,0,0,0,42.4,57.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 17-Jan-2023,1.000000,3,,,,,9,100,0,0,0,0,1,20,79,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 18-Jan-2023,1.000000,1,,,,,9,100,0,0,0,0,1.0,44.4,53.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 19-Jan-2023,1.000000,2,,,,,9,100,0,0,0,0,1.0,60.6,29.3,9.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 20-Jan-2023,1.000000,3,,,,,9,100,0,0,0,0,0,22.2,65.7,12.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 22-Jan-2023,1.000000,1,,,,,9,100,0,0,0,0,1,44,54,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 23-Jan-2023,1.000000,1,,,,,9,100,0,0,0,0,0,66,33,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 24-Jan-2023,1.000000,3,,,,,9,100.000000,0,0,0,0,1.0,38.8,51.0,9.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 25-Jan-2023,1.000000,4,,,,,9,100,0,0,0,0,0,29.6,69.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 26-Jan-2023,1.000000,6,,,,,9,100,0,0,0,0,1.0,40.4,57.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 27-Jan-2023,1.000000,4,,,,,9,100,0,0,0,0,4.0,61.6,25.3,9.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 28-Jan-2023,1.000000,1,,,,,9,100.000000,0,0,0,0,6.1,45.9,37.8,10.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 31-Jan-2023,1.000000,1,,,,,9,100,0,0,0,0,9.1,75.8,14.1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 01-Feb-2023,1.000000,3,,,,,9,100,0,0,0,0,1,73,25,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 02-Feb-2023,1.000000,5,,,,,9,100,0,0,0,0,0,40,59,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 03-Feb-2023,1.000000,4,,,,,9,100,0,0,0,0,0,4.0,94.9,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 04-Feb-2023,1.000000,8,,,,,9,100,0,0,0,0,0,5.1,93.9,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 05-Feb-2023,1.000000,4,,,,,9,100,0,0,0,0,0,0,99,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 06-Feb-2023,2.000000,1,,,,,9,100,0,0,0,0,0,5.1,85.9,9.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 07-Feb-2023,2.000000,1,,,,,9,100,0,0,0,0,0,0,93.9,6.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 10-Feb-2023,2.000000,1,,,,,9,100,0,0,0,0,0,0,38,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 11-Feb-2023,2.000000,1,,,,,9,100,0,0,0,0,0,0,23.2,76.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 12-Feb-2023,2.000000,2,,,,,9,100,0,0,0,0,0,0,33.3,66.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 13-Feb-2023,2.000000,1,,,,,9,100,0,0,0,0,0,0,57.6,42.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 15-Feb-2023,2.000000,2,,,,,9,100,0,0,0,0,0,0,66.7,33.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 16-Feb-2023,2.000000,2,,,,,9,100,0,0,0,0,0,0,54.5,45.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 17-Feb-2023,2.000000,5,,,,,9,100,0,0,0,0,0,0,12.1,87.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 18-Feb-2023,2.000000,2,,,,,9,100,0,0,0,0,0,0,52.5,47.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 20-Feb-2023,2.000000,2,,,,,9,100,0,0,0,0,0,0,69.7,28.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 21-Feb-2023,2.000000,1,,,,,9,100,0,0,0,0,0,0,0,92.9,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 22-Feb-2023,2.000000,2,,,,,9,100,0,0,0,0,0,0,0,99.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 23-Feb-2023,2.000000,1,,,,,9,100,0,0,0,0,0,0,35,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 24-Feb-2023,2.000000,3,,,,,9,100,0,0,0,0,0,0,13.1,86.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 25-Feb-2023,2.000000,5,,,,,9,100,0,0,0,0,0,0,3.1,92.9,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 26-Feb-2023,2.000000,6,,,,,9,100,0,0,0,0,0,0,61,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 27-Feb-2023,2.000000,5,,,,,9,100,0,0,0,0,0,0,91.9,8.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 28-Feb-2023,2.000000,3,,,,,9,100,0,0,0,0,0,0,96.0,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 01-Mar-2023,2.000000,2,,,,,9,100,0,0,0,0,0,1,86,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 02-Mar-2023,2.000000,1,,,,,9,100,0,0,0,0,0,1,80,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 04-Mar-2023,2.000000,1,,,,,9,100,0,0,0,0,0,0,72.7,27.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 05-Mar-2023,2.000000,1,,,,,9,100,0,0,0,0,0,0,80.8,19.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 06-Mar-2023,2.000000,2,,,,,9,100,0,0,0,0,0,0,46.5,53.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 07-Mar-2023,2.000000,3,,,,,9,100,0,0,0,0,0,1.0,97.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 08-Mar-2023,2.000000,2,,,,,9,100,0,0,0,0,0,1,98,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 09-Mar-2023,2.000000,1,,,,,9,100,0,0,0,0,0,7,92,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 11-Mar-2023,2.000000,2,,,,,9,100,0,0,0,0,0,0,70.7,29.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 12-Mar-2023,2.000000,2,,,,,9,100,0,0,0,0,0,0,51.5,48.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 13-Mar-2023,2.000000,1,,,,,9,100,0,0,0,0,0,1,53,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 14-Mar-2023,2.000000,2,,,,,9,100,0,0,0,0,0,0,65.7,34.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 15-Mar-2023,2.000000,2,,,,,9,100,0,0,0,0,0,1,55,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 16-Mar-2023,2.000000,4,,,,,9,100,0,0,0,0,0,1.0,38.6,59.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 17-Mar-2023,2.000000,3,,,,,9,100,0,0,0,0,0,0,40.4,59.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 18-Mar-2023,2.000000,3,,,,,9,100,0,0,0,0,0,0,30.3,69.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 19-Mar-2023,3.000000,2,,,,,9,100,0,0,0,0,0,0,39,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227150,227150,0.500000,Transmission,MiniPAT,TAT,00:00:00 20-Mar-2023,3.000000,1,,,,,9,100,0,0,0,0,0,27.6,27.6,26.5,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
