10,"227150",227150,0.500000,Transmission,MiniPAT,13-Dec-2022,08:11:15,,3,,,,,75,10:00:00 13-Dec-2022,16,20.9,,,,Dusk,450,48,48,,,,0,,2686,157,,150,,145,,134,,118,,102,,89,,75,,64,
11,"227150",227150,0.500000,Transmission,MiniPAT,13-Dec-2022,17:16:15,,3,,,,,,10:00:00 13-Dec-2022,16,20.9,,,,Dawn,450,48,48,,,,0,,24861,62,,69,,80,,94,,109,,125,,134,,147,,156,
12,"227150",227150,0.500000,Transmission,MiniPAT,14-Dec-2022,08:03:45,,3,,,,,71,11:00:00 14-Dec-2022,18,20.7,,,,Dusk,600,48,48,,,,0,,58641,164,,158,,147,,128,,110,,96,,79,,62,,51,
13,"227150",227150,0.500000,Transmission,MiniPAT,14-Dec-2022,17:17:30,,3,,,,,,11:00:00 14-Dec-2022,18,20.7,,,,Dawn,600,48,48,,,,0,,14564,68,,81,,97,,116,,135,,150,,160,,166,,171,
14,"227150",227150,0.500000,Transmission,MiniPAT,15-Dec-2022,08:03:45,,3,,,,,77,10:00:00 15-Dec-2022,18,20.2,,,,Dusk,600,48,48,,,,0,,29234,166,,160,,152,,139,,121,,103,,85,,68,,57,
15,"227150",227150,0.500000,Transmission,MiniPAT,15-Dec-2022,17:11:15,,3,,,,,,10:00:00 15-Dec-2022,18,20.2,,,,Dawn,750,48,48,,,,0,,56933,60,,72,,92,,114,,135,,151,,160,,167,,171,
16,"227150",227150,0.500000,Transmission,MiniPAT,16-Dec-2022,07:27:30,,3,,,,,75,12:00:00 16-Dec-2022,19,20.4,,,,Dusk,900,48,48,,,,0,,42143,178,,172,,168,,159,,147,,123,,95,,71,,50,
17,"227150",227150,0.500000,Transmission,MiniPAT,16-Dec-2022,17:10:00,,3,,,,,,12:00:00 16-Dec-2022,19,20.4,,,,Dawn,1050,48,48,,,,0,,45348,64,,84,,117,,143,,157,,165,,174,,177,,182,
18,"227150",227150,0.500000,Transmission,MiniPAT,17-Dec-2022,07:45:00,,1,,,,,73,16:00:00 17-Dec-2022,19,20.6,,,,Dusk,900,48,48,,,,0,,52061,175,,169,,161,,148,,124,,95,,72,,54,,43,
19,"227150",227150,0.500000,Transmission,MiniPAT,17-Dec-2022,16:42:30,,1,,,,,,16:00:00 17-Dec-2022,19,20.6,,,,Dawn,1200,48,48,,,,0,,12314,48,,49,,67,,105,,138,,159,,168,,176,,178,
20,"227150",227150,0.500000,Transmission,MiniPAT,18-Dec-2022,08:17:30,,1,,,,,71,12:00:00 18-Dec-2022,19,20.8,,,,Dusk,600,48,48,,,,0,,22119,165,,156,,142,,126,,106,,88,,74,,61,,51,
21,"227150",227150,0.500000,Transmission,MiniPAT,18-Dec-2022,17:18:45,,1,,,,,,12:00:00 18-Dec-2022,19,20.8,,,,Dawn,600,48,48,,,,0,,56621,60,,76,,94,,116,,132,,147,,157,,164,,168,
22,"227150",227150,0.500000,Transmission,MiniPAT,19-Dec-2022,08:21:15,,3,,,,,71,16:00:00 19-Dec-2022,18,20.4,,,,Dusk,600,48,48,,,,0,,8795,163,,153,,139,,122,,103,,87,,73,,59,,52,
23,"227150",227150,0.500000,Transmission,MiniPAT,19-Dec-2022,17:18:45,,3,,,,,,16:00:00 19-Dec-2022,18,20.4,,,,Dawn,600,48,48,,,,0,,20703,67,,80,,99,,119,,135,,150,,160,,164,,170,
24,"227150",227150,0.500000,Transmission,MiniPAT,20-Dec-2022,08:07:30,,3,,,,,73,18:00:00 20-Dec-2022,19,20.5,,,,Dusk,750,48,48,,,,0,,4630,167,,159,,146,,126,,104,,82,,63,,48,,41,
25,"227150",227150,0.500000,Transmission,MiniPAT,20-Dec-2022,17:01:15,,3,,,,,,18:00:00 20-Dec-2022,19,20.5,,,,Dawn,750,48,48,,,,0,,27871,44,,53,,72,,93,,118,,139,,154,,162,,166,
26,"227150",227150,0.500000,Transmission,MiniPAT,21-Dec-2022,08:06:15,,1,,,,,69,14:00:00 21-Dec-2022,18,21.6,,,,Dusk,750,48,48,,,,0,,7134,169,,162,,150,,130,,107,,85,,66,,52,,46,
27,"227150",227150,0.500000,Transmission,MiniPAT,21-Dec-2022,17:07:30,,1,,,,,63,14:00:00 21-Dec-2022,18,21.6,,,,Dawn,900,48,48,,,,0,,38500,49,,65,,92,,119,,143,,160,,166,,171,,176,
28,"227150",227150,0.500000,Transmission,MiniPAT,22-Dec-2022,08:22:30,,1,,,,,63,17:00:00 22-Dec-2022,20,20.3,,,,Dusk,600,48,48,,,,0,,1393,158,,147,,132,,114,,96,,79,,65,,53,,45,
29,"227150",227150,0.500000,Transmission,MiniPAT,22-Dec-2022,17:13:45,,1,,,,,,17:00:00 22-Dec-2022,20,20.3,,,,Dawn,600,48,48,,,,0,,18256,48,,60,,75,,92,,111,,129,,141,,149,,157,
30,"227150",227150,0.500000,Transmission,MiniPAT,23-Dec-2022,08:16:15,,1,,,,,48,15:00:00 23-Dec-2022,19,21.2,,,,Dusk,600,48,48,,,,0,,50741,152,,145,,136,,120,,101,,82,,66,,53,,46,
31,"227150",227150,0.500000,Transmission,MiniPAT,23-Dec-2022,17:12:30,,1,,,,,,15:00:00 23-Dec-2022,19,21.2,,,,Dawn,450,48,48,,,,0,,7016,52,,61,,74,,86,,99,,114,,129,,142,,152,
32,"227150",227150,0.500000,Transmission,MiniPAT,24-Dec-2022,07:46:15,,1,,,,,75,18:00:00 24-Dec-2022,15,20.6,,,,Dusk,900,48,48,,,,0,,63707,171,,157,,147,,137,,116,,91,,65,,48,,41,
33,"227150",227150,0.500000,Transmission,MiniPAT,24-Dec-2022,17:15:00,,1,,,,,,18:00:00 24-Dec-2022,15,20.6,,,,Dawn,750,16,48,,,,0,,60880,46,,61,,83,,109,,128,,146,,155,,164,,170,
34,"227150",227150,0.500000,Transmission,MiniPAT,25-Dec-2022,07:57:30,,1,,,,,77,15:00:00 25-Dec-2022,18,21.8,,,,Dusk,900,48,48,,,,0,,51356,172,,166,,155,,136,,110,,84,,62,,48,,43,
35,"227150",227150,0.500000,Transmission,MiniPAT,25-Dec-2022,17:07:30,,1,,,,,,15:00:00 25-Dec-2022,18,21.8,,,,Dawn,750,48,48,,,,0,,9377,50,,66,,84,,105,,127,,147,,160,,168,,172,
36,"227150",227150,0.500000,Transmission,MiniPAT,26-Dec-2022,08:13:45,,1,,,,,75,12:00:00 26-Dec-2022,19,21.8,,,,Dusk,600,48,48,,,,0,,35773,163,,157,,147,,132,,114,,94,,77,,63,,56,
37,"227150",227150,0.500000,Transmission,MiniPAT,26-Dec-2022,17:27:30,1,1,,,,,72,12:00:00 26-Dec-2022,19,21.8,,,,Dawn,600,48,48,,,,0,,56525,72,,88,,107,,124,,140,,153,,162,,167,,170,
38,"227150",227150,0.500000,Transmission,MiniPAT,27-Dec-2022,08:06:15,1,4,,,,,72,16:00:00 27-Dec-2022,20,21.6,,,,Dusk,750,48,48,,,,0,,45568,168,,163,,154,,137,,115,,93,,70,,56,,50,
39,"227150",227150,0.500000,Transmission,MiniPAT,27-Dec-2022,17:13:45,1,4,,,,,,16:00:00 27-Dec-2022,20,21.6,,,,Dawn,600,48,48,,,,0,,30407,55,,69,,83,,101,,120,,137,,151,,162,,168,
40,"227150",227150,0.500000,Transmission,MiniPAT,28-Dec-2022,08:01:15,1,1,,,,,79,13:00:00 28-Dec-2022,18,21.9,,,,Dusk,750,48,48,,,,0,,21288,169,,164,,156,,142,,121,,97,,76,,61,,51,
41,"227150",227150,0.500000,Transmission,MiniPAT,28-Dec-2022,17:25:00,1,1,,,,,,13:00:00 28-Dec-2022,18,21.9,,,,Dawn,750,48,48,,,,0,,30711,68,,87,,110,,133,,151,,161,,168,,174,,175,
42,"227150",227150,0.500000,Transmission,MiniPAT,29-Dec-2022,08:13:45,1,2,,,,,77,11:00:00 29-Dec-2022,17,21.3,,,,Dusk,600,48,48,,,,0,,63891,166,,159,,148,,135,,118,,99,,82,,68,,58,
43,"227150",227150,0.500000,Transmission,MiniPAT,29-Dec-2022,17:37:30,1,2,,,,,,11:00:00 29-Dec-2022,17,21.3,,,,Dawn,600,48,48,,,,0,,52123,77,,97,,117,,136,,151,,160,,166,,168,,172,
44,"227150",227150,0.500000,Transmission,MiniPAT,30-Dec-2022,08:13:45,1,3,,,,,73,16:00:00 30-Dec-2022,20,21.5,,,,Dusk,600,48,48,,,,0,,10213,158,,151,,143,,129,,112,,93,,75,,63,,53,
45,"227150",227150,0.500000,Transmission,MiniPAT,30-Dec-2022,17:30:00,1,3,,,,,,16:00:00 30-Dec-2022,20,21.5,,,,Dawn,600,48,48,,,,0,,10958,57,,72,,91,,111,,129,,142,,150,,155,,158,
46,"227150",227150,0.500000,Transmission,MiniPAT,31-Dec-2022,07:38:45,1,2,,,,,75,12:00:00 31-Dec-2022,21,21.6,,,,Dusk,900,48,48,,,,0,,64526,176,,171,,167,,159,,143,,118,,92,,72,,63,
47,"227150",227150,0.500000,Transmission,MiniPAT,31-Dec-2022,17:36:15,1,2,,,,,,12:00:00 31-Dec-2022,21,21.6,,,,Dawn,900,48,48,,,,0,,8232,77,,104,,132,,152,,163,,168,,173,,177,,180,
48,"227150",227150,0.500000,Transmission,MiniPAT,01-Jan-2023,08:15:00,1,1,,,,,71,16:00:00 01-Jan-2023,16,21.4,,,,Dusk,600,48,48,,,,0,,1827,166,,159,,150,,136,,118,,99,,83,,72,,65,
49,"227150",227150,0.500000,Transmission,MiniPAT,01-Jan-2023,17:30:00,1,1,,,,,,16:00:00 01-Jan-2023,16,21.4,,,,Dawn,450,48,48,,,,0,,56551,69,,79,,93,,106,,120,,133,,146,,155,,161,
50,"227150",227150,0.500000,Transmission,MiniPAT,02-Jan-2023,08:27:30,1,2,,,,,166,12:00:00 02-Jan-2023,23,21.1,,,,Dusk,450,48,48,,,,0,,11549,159,,152,,142,,129,,115,,102,,90,,80,,66,
51,"227150",227150,0.500000,Transmission,MiniPAT,02-Jan-2023,17:36:15,1,2,,,,,,12:00:00 02-Jan-2023,23,21.1,,,,Dawn,450,48,48,,,,0,,24947,76,,88,,97,,112,,128,,140,,147,,155,,162,
52,"227150",227150,0.500000,Transmission,MiniPAT,03-Jan-2023,08:17:30,1,2,,,,,142,14:00:00 03-Jan-2023,26,21.6,,,,Dusk,450,80,80,,,,0,,47773,158,,153,,147,,140,,124,,109,,93,,79,,74,
53,"227150",227150,0.500000,Transmission,MiniPAT,03-Jan-2023,17:46:15,1,2,,,,,,14:00:00 03-Jan-2023,26,21.6,,,,Dawn,450,80,112,,,,0,,56261,83,,98,,113,,125,,139,,148,,153,,158,,159,
54,"227150",227150,0.500000,Transmission,MiniPAT,04-Jan-2023,08:27:30,1,3,,,,,174,10:00:00 04-Jan-2023,24,21.8,,,,Dusk,450,48,48,,,,0,,38809,157,,150,,140,,128,,114,,100,,89,,79,,72,
55,"227150",227150,0.500000,Transmission,MiniPAT,04-Jan-2023,17:38:45,1,3,,,,,,10:00:00 04-Jan-2023,24,21.8,,,,Dawn,450,80,112,,,,0,,26621,71,,85,,100,,112,,124,,135,,144,,149,,155,
56,"227150",227150,0.500000,Transmission,MiniPAT,05-Jan-2023,08:21:15,1,3,,,,,202,19:00:00 05-Jan-2023,26,20.6,,,,Dusk,450,80,80,,,,0,,35113,149,,142,,133,,122,,108,,96,,82,,70,,64,
57,"227150",227150,0.500000,Transmission,MiniPAT,05-Jan-2023,17:53:45,1,3,,,,,,19:00:00 05-Jan-2023,26,20.6,,,,Dawn,600,80,112,,,,0,,6993,73,,94,,117,,125,,135,,138,,151,,159,,154,
58,"227150",227150,0.500000,Transmission,MiniPAT,06-Jan-2023,08:28:45,1,2,,,,,174,17:00:00 06-Jan-2023,24,21.4,,,,Dusk,300,80,80,,,,0,,61548,138,,134,,126,,115,,102,,90,,78,,67,,60,
59,"227150",227150,0.500000,Transmission,MiniPAT,06-Jan-2023,17:56:15,1,2,,,,,,17:00:00 06-Jan-2023,24,21.4,,,,Dawn,450,80,144,,,,0,,55442,70,,90,,108,,121,,132,,141,,144,,145,,142,
60,"227150",227150,0.500000,Transmission,MiniPAT,07-Jan-2023,07:36:15,1,7,,,,,,18:00:00 07-Jan-2023,27,20.6,,,,Dusk,750,80,80,,,,0,,14877,170,,166,,163,,157,,151,,138,,117,,96,,75,
61,"227150",227150,0.500000,Transmission,MiniPAT,07-Jan-2023,17:43:45,1,7,,,,,,18:00:00 07-Jan-2023,27,20.6,,,,Dawn,750,48,112,,,,0,,36792,79,,100,,123,,142,,151,,156,,162,,167,,174,
62,"227150",227150,0.500000,Transmission,MiniPAT,08-Jan-2023,07:58:45,1,4,,,,,158,16:00:00 08-Jan-2023,27,20.9,,,,Dusk,600,80,80,,,,0,,38055,158,,154,,150,,143,,132,,116,,98,,82,,70,
63,"227150",227150,0.500000,Transmission,MiniPAT,08-Jan-2023,17:51:15,1,4,,,,,,16:00:00 08-Jan-2023,27,20.9,,,,Dawn,600,80,80,,,,0,,48165,85,,104,,122,,137,,147,,154,,158,,161,,165,
64,"227150",227150,0.500000,Transmission,MiniPAT,09-Jan-2023,08:20:00,1,2,,,,,158,11:00:00 09-Jan-2023,21,22.6,,,,Dusk,450,80,80,,,,0,,33185,152,,146,,139,,128,,116,,103,,89,,76,,70,
65,"227150",227150,0.500000,Transmission,MiniPAT,09-Jan-2023,17:47:30,1,2,,,,,,11:00:00 09-Jan-2023,21,22.6,,,,Dawn,450,80,80,,,,0,,61340,78,,92,,106,,121,,134,,143,,150,,154,,158,
66,"227150",227150,0.500000,Transmission,MiniPAT,10-Jan-2023,08:26:15,1,1,,,,,214,16:00:00 10-Jan-2023,25,21.2,,,,Dusk,450,80,80,,,,0,,8628,144,,137,,127,,111,,99,,84,,71,,62,,57,
67,"227150",227150,0.500000,Transmission,MiniPAT,10-Jan-2023,17:52:30,1,1,,,,,,16:00:00 10-Jan-2023,25,21.2,,,,Dawn,450,80,80,,,,0,,44635,73,,88,,103,,118,,129,,137,,142,,143,,143,
68,"227150",227150,0.500000,Transmission,MiniPAT,12-Jan-2023,08:25:00,1,1,,,,,178,11:00:00 12-Jan-2023,26,21.4,,,,Dusk,450,48,80,,,,0,,53980,152,,146,,134,,121,,108,,93,,79,,68,,63,
69,"227150",227150,0.500000,Transmission,MiniPAT,12-Jan-2023,17:50:00,1,1,,,,,,11:00:00 12-Jan-2023,26,21.4,,,,Dawn,450,48,112,,,,0,,3718,69,,83,,95,,105,,116,,126,,132,,138,,148,
70,"227150",227150,0.500000,Transmission,MiniPAT,13-Jan-2023,08:20:00,1,1,,,,,,16:00:00 13-Jan-2023,26,21.1,,,,Dusk,450,48,80,,,,0,,22741,150,,143,,134,,124,,109,,97,,77,,66,,58,
71,"227150",227150,0.500000,Transmission,MiniPAT,13-Jan-2023,18:03:45,1,1,,,,,,16:00:00 13-Jan-2023,26,21.1,,,,Dawn,450,80,112,,,,0,,58487,82,,97,,113,,127,,138,,142,,144,,148,,149,
72,"227150",227150,0.500000,Transmission,MiniPAT,14-Jan-2023,08:20:00,1,4,,,,,178,12:00:00 14-Jan-2023,29,21.4,,,,Dusk,450,80,112,,,,0,,8370,155,,151,,145,,134,,120,,107,,93,,81,,74,
73,"227150",227150,0.500000,Transmission,MiniPAT,14-Jan-2023,17:57:30,1,4,,,,,,12:00:00 14-Jan-2023,29,21.4,,,,Dawn,450,80,112,,,,0,,12338,91,,105,,117,,130,,141,,149,,154,,157,,161,
74,"227150",227150,0.500000,Transmission,MiniPAT,15-Jan-2023,08:18:45,1,5,,,,,308,11:00:00 15-Jan-2023,31,21.1,,,,Dusk,450,80,112,,,,0,,37218,159,,154,,146,,138,,125,,111,,97,,84,,74,
75,"227150",227150,0.500000,Transmission,MiniPAT,15-Jan-2023,17:51:15,1,5,,,,,,11:00:00 15-Jan-2023,31,21.1,,,,Dawn,450,80,112,,,,0,,14790,79,,91,,106,,120,,133,,144,,151,,157,,162,
76,"227150",227150,0.500000,Transmission,MiniPAT,16-Jan-2023,08:16:15,1,4,,,,,174,11:00:00 16-Jan-2023,29,21.1,,,,Dusk,450,80,112,,,,0,,5078,162,,158,,152,,142,,131,,117,,100,,87,,76,
77,"227150",227150,0.500000,Transmission,MiniPAT,16-Jan-2023,17:57:30,1,4,,,,,,11:00:00 16-Jan-2023,29,21.1,,,,Dawn,450,80,112,,,,0,,20051,89,,104,,118,,132,,143,,152,,158,,162,,164,
78,"227150",227150,0.500000,Transmission,MiniPAT,17-Jan-2023,08:25:00,1,4,,,,,210,12:00:00 17-Jan-2023,26,21.0,,,,Dusk,300,80,112,,,,0,,36942,153,,149,,144,,137,,129,,121,,111,,100,,92,
79,"227150",227150,0.500000,Transmission,MiniPAT,17-Jan-2023,18:03:45,1,4,,,,,,12:00:00 17-Jan-2023,26,21.0,,,,Dawn,300,80,112,,,,0,,61699,97,,107,,114,,123,,132,,141,,148,,152,,157,
80,"227150",227150,0.500000,Transmission,MiniPAT,18-Jan-2023,08:38:45,1,3,,,,,210,12:00:00 18-Jan-2023,29,21.4,,,,Dusk,300,80,112,,,,0,,2259,133,,123,,113,,102,,80,,69,,71,,62,,59,
81,"227150",227150,0.500000,Transmission,MiniPAT,18-Jan-2023,17:58:45,1,3,,,,,,12:00:00 18-Jan-2023,29,21.4,,,,Dawn,450,112,176,,,,0,,4884,70,,84,,96,,97,,100,,119,,125,,128,,132,
82,"227150",227150,0.500000,Transmission,MiniPAT,19-Jan-2023,08:11:15,1,3,,,,,198,12:00:00 19-Jan-2023,28,22.2,,,,Dusk,450,112,144,,,,0,,25276,142,,138,,133,,123,,111,,94,,82,,69,,67,
83,"227150",227150,0.500000,Transmission,MiniPAT,19-Jan-2023,18:08:45,1,3,,,,,184,12:00:00 19-Jan-2023,28,22.2,,,,Dawn,600,112,176,,,,0,,17630,82,,102,,120,,131,,133,,136,,135,,139,,139,
84,"227150",227150,0.500000,Transmission,MiniPAT,20-Jan-2023,08:15:00,1,1,,,,,184,11:00:00 20-Jan-2023,27,22.8,,,,Dusk,450,112,176,,,,0,,42920,152,,149,,147,,140,,125,,111,,96,,87,,81,
85,"227150",227150,0.500000,Transmission,MiniPAT,20-Jan-2023,18:08:45,1,1,,,,,,11:00:00 20-Jan-2023,27,22.8,,,,Dawn,450,80,80,,,,0,,13347,95,,110,,124,,136,,144,,150,,155,,159,,163,
86,"227150",227150,0.500000,Transmission,MiniPAT,22-Jan-2023,08:11:15,1,1,,,,,202,18:00:00 22-Jan-2023,28,20.9,,,,Dusk,450,80,112,,,,0,,45106,156,,152,,146,,139,,129,,115,,100,,86,,74,
87,"227150",227150,0.500000,Transmission,MiniPAT,22-Jan-2023,18:07:30,1,1,,,,,,18:00:00 22-Jan-2023,28,20.9,,,,Dawn,450,48,144,,,,0,,13959,96,,112,,125,,137,,149,,158,,163,,166,,169,
88,"227150",227150,0.500000,Transmission,MiniPAT,23-Jan-2023,07:52:30,1,1,,,,,154,20:00:00 23-Jan-2023,12,23.4,,,,Dusk,750,80,112,,,,0,,42583,171,,166,,161,,152,,135,,112,,89,,72,,67,
89,"227150",227150,0.500000,Transmission,MiniPAT,23-Jan-2023,17:51:15,1,1,,,,,,20:00:00 23-Jan-2023,12,23.4,,,,Dawn,600,80,112,,,,0,,12889,72,,85,,104,,123,,142,,154,,161,,168,,172,
90,"227150",227150,0.500000,Transmission,MiniPAT,24-Jan-2023,07:50:00,1,1,,,,,206,18:00:00 24-Jan-2023,24,21.1,,,,Dusk,750,48,48,,,,0,,35307,171,,165,,160,,150,,136,,112,,88,,67,,56,
91,"227150",227150,0.500000,Transmission,MiniPAT,24-Jan-2023,17:55:00,1,1,,,,,112,18:00:00 24-Jan-2023,24,21.1,,,,Dawn,750,80,80,,,,0,,9901,66,,86,,108,,131,,148,,158,,163,,166,,173,
92,"227150",227150,0.500000,Transmission,MiniPAT,25-Jan-2023,08:06:15,1,1,,,,,112,19:00:00 25-Jan-2023,11,23.5,,,,Dusk,750,48,80,,,,0,,41383,165,,159,,148,,131,,108,,84,,71,,52,,46,
93,"227150",227150,0.500000,Transmission,MiniPAT,25-Jan-2023,17:43:45,1,1,,,,,,19:00:00 25-Jan-2023,11,23.5,,,,Dawn,600,48,112,,,,0,,24945,55,,66,,84,,103,,124,,142,,154,,163,,168,
94,"227150",227150,0.500000,Transmission,MiniPAT,26-Jan-2023,08:08:45,1,1,,,,,202,14:00:00 26-Jan-2023,24,21.6,,,,Dusk,600,48,80,,,,0,,44355,162,,157,,149,,135,,116,,97,,78,,65,,56,
95,"227150",227150,0.500000,Transmission,MiniPAT,26-Jan-2023,17:17:30,1,1,,,,,,14:00:00 26-Jan-2023,24,21.6,,,,Dawn,900,80,112,,,,0,,33159,57,,61,,66,,77,,107,,136,,154,,162,,168,
96,"227150",227150,0.500000,Transmission,MiniPAT,27-Jan-2023,08:21:15,1,5,,,,,214,13:00:00 27-Jan-2023,22,22.8,,,,Dusk,450,80,80,,,,0,,22995,141,,135,,124,,111,,96,,83,,71,,62,,58,
97,"227150",227150,0.500000,Transmission,MiniPAT,27-Jan-2023,18:10:00,1,5,,,,,200,13:00:00 27-Jan-2023,22,22.8,,,,Dawn,450,80,144,,,,0,,48181,71,,89,,106,,117,,127,,132,,135,,138,,141,
98,"227150",227150,0.500000,Transmission,MiniPAT,28-Jan-2023,08:20:00,1,4,,,,,200,12:00:00 28-Jan-2023,26,22.1,,,,Dusk,450,80,80,,,,0,,58686,142,,137,,127,,113,,96,,81,,69,,60,,57,
99,"227150",227150,0.500000,Transmission,MiniPAT,28-Jan-2023,18:06:15,1,4,,,,,,12:00:00 28-Jan-2023,26,22.1,,,,Dawn,450,80,144,,,,0,,19165,74,,89,,103,,119,,133,,144,,150,,141,,139,
100,"227150",227150,0.500000,Transmission,MiniPAT,29-Jan-2023,08:08:45,1,1,,,,,,12:00:00 29-Jan-2023,29,20.8,,,,Dusk,450,80,112,,,,0,,58842,142,,138,,133,,123,,111,,97,,84,,68,,61,
101,"227150",227150,0.500000,Transmission,MiniPAT,29-Jan-2023,18:10:00,1,1,,,,,,12:00:00 29-Jan-2023,29,20.8,,,,Dawn,450,80,80,,,,0,,41531,78,,92,,109,,126,,137,,149,,156,,158,,161,
102,"227150",227150,0.500000,Transmission,MiniPAT,30-Jan-2023,07:56:15,1,3,,,,,,11:00:00 30-Jan-2023,29,19.9,,,,Dusk,600,80,80,,,,0,,18509,149,,147,,142,,133,,120,,98,,79,,63,,54,
103,"227150",227150,0.500000,Transmission,MiniPAT,30-Jan-2023,18:13:45,1,3,,,,,,11:00:00 30-Jan-2023,29,19.9,,,,Dawn,750,80,144,,,,0,,52972,64,,91,,115,,123,,128,,137,,141,,147,,150,
104,"227150",227150,0.500000,Transmission,MiniPAT,31-Jan-2023,08:32:30,1,2,,,,,198,19:00:00 31-Jan-2023,23,21.0,,,,Dusk,300,80,80,,,,0,,43844,133,,124,,114,,105,,96,,86,,78,,71,,66,
105,"227150",227150,0.500000,Transmission,MiniPAT,31-Jan-2023,18:25:00,1,2,,,,,,19:00:00 31-Jan-2023,23,21.0,,,,Dawn,450,80,80,,,,0,,26057,88,,104,,116,,122,,125,,129,,133,,131,,136,
106,"227150",227150,0.500000,Transmission,MiniPAT,01-Feb-2023,08:20:00,1,2,,,,,154,18:00:00 01-Feb-2023,10,23.3,,,,Dusk,450,48,48,,,,0,,43981,156,,150,,140,,125,,111,,97,,83,,71,,64,
107,"227150",227150,0.500000,Transmission,MiniPAT,01-Feb-2023,18:05:00,1,2,,,,,,18:00:00 01-Feb-2023,10,23.3,,,,Dawn,450,48,48,,,,0,,32121,74,,88,,103,,118,,133,,143,,152,,159,,162,
108,"227150",227150,0.500000,Transmission,MiniPAT,02-Feb-2023,08:02:30,1,2,,,,,174,17:00:00 02-Feb-2023,14,21.1,,,,Dusk,600,48,48,,,,0,,63228,167,,161,,152,,139,,121,,102,,83,,69,,62,
109,"227150",227150,0.500000,Transmission,MiniPAT,02-Feb-2023,18:03:45,1,2,,,,,,17:00:00 02-Feb-2023,14,21.1,,,,Dawn,450,48,48,,,,0,,25010,74,,87,,102,,117,,131,,144,,154,,161,,164,
