DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
47618,47618,0.500000,Transmission,MiniPAT,4,16:00:00 13-Mar-2019,00:00:00 14-Mar-2019,,,,0.5,0.00,108.0,0.75,23.0,0.00,27.3,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,6,00:00:00 14-Mar-2019,08:00:00 14-Mar-2019,,,,0.5,0.00,204.0,1.75,19.7,0.00,27.3,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,5,08:00:00 14-Mar-2019,16:00:00 14-Mar-2019,,,,0.0,0.00,27.0,0.25,27.1,0.00,27.3,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,3,16:00:00 14-Mar-2019,00:00:00 15-Mar-2019,,,,1.0,0.00,96.0,0.75,22.7,0.00,27.3,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,3,00:00:00 15-Mar-2019,08:00:00 15-Mar-2019,,,,1.0,0.00,90.0,0.75,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,2,08:00:00 16-Mar-2019,16:00:00 16-Mar-2019,,,,0.5,0.00,62.0,0.75,23.6,0.00,26.8,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,2,16:00:00 16-Mar-2019,00:00:00 17-Mar-2019,,,,0.0,0.00,90.0,0.75,21.5,0.00,26.5,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,3,00:00:00 17-Mar-2019,08:00:00 17-Mar-2019,,,,0.5,0.00,80.0,0.75,22.0,0.00,26.6,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,5,08:00:00 17-Mar-2019,16:00:00 17-Mar-2019,,,,0.5,0.00,74.0,0.75,22.5,0.00,26.5,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,6,16:00:00 17-Mar-2019,00:00:00 18-Mar-2019,,,,0.5,0.00,180.0,1.75,19.2,0.00,26.5,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,6,00:00:00 18-Mar-2019,08:00:00 18-Mar-2019,,,,0.5,0.00,88.0,0.75,22.1,0.00,26.6,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,4,08:00:00 18-Mar-2019,16:00:00 18-Mar-2019,,,,0.0,0.00,23.0,0.00,26.4,0.00,26.6,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,2,16:00:00 18-Mar-2019,00:00:00 19-Mar-2019,,,,0.5,0.00,84.0,0.75,22.0,0.00,26.5,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,1,00:00:00 19-Mar-2019,08:00:00 19-Mar-2019,,,,0.5,0.00,78.0,0.75,22.4,0.00,26.8,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,1,08:00:00 19-Mar-2019,16:00:00 19-Mar-2019,,,,0.5,0.00,24.5,0.00,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,1,16:00:00 19-Mar-2019,00:00:00 20-Mar-2019,,,,1.0,0.00,196.0,1.75,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,2,00:00:00 20-Mar-2019,08:00:00 20-Mar-2019,,,,0.5,0.00,112.0,0.75,20.7,0.00,27.1,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,2,08:00:00 20-Mar-2019,16:00:00 20-Mar-2019,,,,0.5,0.00,33.0,0.25,26.3,0.00,26.8,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,4,16:00:00 20-Mar-2019,00:00:00 21-Mar-2019,,,,0.5,0.00,80.0,0.75,22.2,0.00,26.6,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,1,00:00:00 21-Mar-2019,08:00:00 21-Mar-2019,,,,,,,,23.8,0.00,26.9,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,2,08:00:00 21-Mar-2019,16:00:00 21-Mar-2019,,,,0.5,0.00,80.0,0.75,22.0,0.00,26.8,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,2,16:00:00 21-Mar-2019,00:00:00 22-Mar-2019,,,,0.5,0.00,60.0,0.75,22.5,0.00,26.8,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,6,00:00:00 22-Mar-2019,08:00:00 22-Mar-2019,,,,0.5,0.00,62.0,0.75,22.9,0.00,26.6,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,5,08:00:00 22-Mar-2019,16:00:00 22-Mar-2019,,,,0.5,0.00,52.0,0.25,24.0,0.00,26.5,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,5,16:00:00 22-Mar-2019,00:00:00 23-Mar-2019,,,,0.5,0.00,86.0,0.75,21.4,0.00,27.0,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,5,00:00:00 23-Mar-2019,08:00:00 23-Mar-2019,,,,0.5,0.00,70.0,0.75,22.3,0.00,27.3,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,4,08:00:00 23-Mar-2019,16:00:00 23-Mar-2019,,,,2.0,0.00,70.0,0.75,22.3,0.00,26.8,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,2,16:00:00 23-Mar-2019,00:00:00 24-Mar-2019,,,,1.0,0.00,110.0,0.75,19.8,0.00,25.8,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,3,00:00:00 24-Mar-2019,08:00:00 24-Mar-2019,,,,0.5,0.00,110.0,0.75,19.9,0.00,26.4,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,2,08:00:00 24-Mar-2019,16:00:00 24-Mar-2019,,,,0.5,0.00,60.0,0.75,24.0,0.00,26.4,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,2,16:00:00 24-Mar-2019,00:00:00 25-Mar-2019,,,,0.5,0.00,76.0,0.75,21.7,0.00,26.5,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,3,00:00:00 25-Mar-2019,08:00:00 25-Mar-2019,,,,0.0,0.00,72.0,0.75,21.8,0.00,26.6,0.00,,,
47618,47618,0.500000,Transmission,MiniPAT,3,08:00:00 25-Mar-2019,16:00:00 25-Mar-2019,,,,0.5,0.00,51.0,0.25,23.0,0.00,26.6,0.00,,,
