Date,Ptt,Latitude,Longitude,day.at.liberty,month,DistfromStart,bathy_depth,DistToShelf,DistToShore,MinTempFromSeries,MeanTempFromSeries,MaxTempFromSeries,MinDepthFromSeries,MaxDepthFromSeries,MeanDepthFromSeries,MinTemp,MaxTemp,MinDepth,MaxDepth,MeanTempPDT,MeanDepthPDT,DistTravelled
2019-05-09,47618,-25.485,-161.595,97,May,2204.39056169477,-4965.37255859375,502.100924759439,502.821513386634,20.9,24.036805555555556,24.3,1.5,136,31.395833333333336,18.6,24.4,0,201,21.975,79.16666666666667,45.11693464875853
2019-05-10,47618,-25.6875,-161.816666666667,98,May,2236.03286558418,-4987.8076171875,531.297021715424,532.053347767917,17.3,24.04375,24.4,1.5,99.5,29.192708333333336,17.2,24.4,0,245,21.075,102.27777777777777,31.610142075896118
2019-05-11,47618,-25.75,-162.06875,99,May,2262.22523156215,-5194.12255859375,547.946910534778,548.759732169791,19.2,24.094444444444445,24.4,1.5,159.5,28.225694444444436,18.4,24.3,-1,197,21.562500000000004,82.72222222222223,26.22822702557936
2019-05-12,47618,-25.765,-162.435,100,May,2298.94187076891,-5341.9326171875,566.082685874407,566.979727305437,20.8,24.022916666666667,24.3,1.5,107.5,23.697916666666675,18.7,24.3,0,175,22.012500000000003,69.38888888888889,36.78061547120979
2019-05-13,47618,-25.76,-162.73,101,May,2328.48914304122,-5363.31005859375,580.411236891493,581.372449306692,16.1,23.204166666666666,23.5,1.5,269,25.79166666666669,14.2,24.2,0,328,19.1875,139.61111111111111,29.599037554610145
2019-05-14,47618,-25.475,-162.7,102,May,2360.32212694433,-5340.4365234375,552.057479097129,553.053613001929,19.3,23.86111111111111,24.3,2,163.5,32.74652777777776,17.5,24.3,0,241,21.099999999999998,96.05555555555556,31.716374001599824
2019-05-15,47618,-25.39,-162.745,103,May,2370.79839966589,-5315.2666015625,546.66759742013,547.686014283339,20.2,23.853472222222223,24.1,1.5,112,32.260416666666664,18.4,24.1,0,165,21.799999999999997,68.5,10.447818202232062
2019-05-16,47618,-25.395,-162.75,104,May,2371.5476497128,-5315.2666015625,547.407672739526,548.426361934268,18.8,23.803472222222222,24,2.5,154,26.79166666666666,17.7,24,1,195,21.3625,78.27777777777777,0.7482936162783195
2019-05-17,47618,-25.445,-162.655,105,May,2382.59020122775,-5278.978515625,546.816556647643,547.807658465728,6.9,23.582638888888887,24.1,2.5,695,37.09722222222224,NA,NA,NA,NA,14.674999999999999,307.6111111111111,11.046445526059273
2019-05-18,47618,-25.54,-162.635,106,May,2393.34275905092,-5318,554.652971957355,555.625671618767,19,23.858333333333334,24,2.5,163.5,30.27777777777778,NA,NA,NA,NA,21.325000000000003,83.61111111111111,10.71451630053714
2019-05-19,47618,-25.645,-162.69,107,May,2406.25552365692,-5365.4375,567.452165405231,568.421300802753,22.1,23.918055555555554,24,5.5,73,39.38541666666667,NA,NA,NA,NA,23.214285714285715,37.0625,12.877684038794014
2019-05-20,47618,-25.85,-162.8125,108,May,2432.14255745279,-5452.25,593.234775097202,594.200357111153,23.6,23.797916666666666,23.9,2.5,72.5,27.722222222222225,NA,NA,NA,NA,NA,NA,25.8231423598113
2019-05-21,47618,-26.065,-162.89,109,May,2457.27372580218,-5270.57958984375,617.616748005074,618.568937379527,21,23.631944444444446,23.8,5,92.5,30.434027777777775,16.9,23.8,1,246,20.637500000000006,99.61111111111111,25.05204985557228
2019-05-22,47618,-26.21,-163.065,110,May,2481.04624593906,-5561.1826171875,640.448464948161,641.41521616157,19,23.284375,23.5,2.5,144,29.973958333333336,18.4,23.5,1,180,NA,NA,23.755531743503322
2019-05-23,47618,-26.07,-163.16,111,May,2499.27450163771,-5511.75244140625,632.4722585711,633.474573193196,15,22.96388888888889,23.3,3,268.5,33.35416666666667,11.9,23.4,1,421,18.3,176.05555555555554,18.18864988817359
2019-05-24,47618,-25.815,-163.335,112,May,2532.59384248534,-5590.7060546875,619.21577331202,620.2837022501,17,23.306944444444444,23.7,2,228,32.996527777777764,17,23.7,1,242,20.637500000000003,96.94444444444444,33.24713516359753
2019-05-25,47618,-25.715,-163.42,113,May,2546.59727559208,-5418.435546875,615.443268771528,616.539740696045,20,23.352777777777778,23.5,2,128,20.17013888888887,18.3,23.5,0,190,21.399999999999995,77.38888888888889,13.979958861288171
