"","Date","Ptt","Latitude","Longitude","day.at.liberty","month","DistfromStart","bathy_depth","DistToShelf","DistToShore","MinTemp","MaxTemp","MinDepth","MaxDepth","MeanTempPDT","MeanDepthPDT","DistTravelled","date","rs_gsla","rs_vcur","rs_ucur","rs_current_velocity","rs_current_bearing","rs_sst_interpolated","degree_angle","radius"
"27","2023-01-01",227150,-31.1375,159.29375,27,"Jan",146.021899525555,-2040.93249511719,34.3877031072803,47.0312222719192,19.5,22.2,24,69,20.925,22.2777777777778,6.91167325925881,2023-01-01,0.0637846581111806,-0.0254833442692994,0.0799597149527719,0.0839223262932825,287.677199485858,NA,162.322800514142,2.83306732002972
"28","2023-01-02",227150,-31.08125,159.3375,28,"Jan",153.536540384288,-2173.625,41.8918518898727,54.478344394557,17.8,22.2,20,164,19.625,44.2647058823529,7.50416467274917,2023-01-02,0.0810278790838204,0.0457784627592205,0.0740085147940732,0.0870225712940148,238.260859204185,22.6700000000001,211.739140795815,3.69554516223082
"29","2023-01-03",227150,-31.00625,159.38125,29,"Jan",162.859715317072,-2100.0576171875,51.1368266602625,63.7831580582295,NA,NA,NA,NA,20.1625,40.9705882352941,9.30515913549532,2023-01-03,0.100254833442693,0.028993026414173,0.0573756733248897,0.0642850174623714,243.191656104657,22.6700000000001,206.808343895343,3.60948652157045
"30","2023-01-04",227150,-30.9,159.4375,30,"Jan",175.834831895136,-2080,63.9838306288449,76.7203304222337,NA,NA,NA,NA,19.15,49.9117647058824,12.9480265453465,2023-01-04,0.12940045473273,0.122991469946439,0.0950666076633147,0.155449546709524,217.702332233682,22.84,232.297667766318,4.05435914722615
"31","2023-01-05",227150,-30.74375,159.53125,31,"Jan",195.379780906857,-1989.93505859375,83.4633484568557,96.2265633245575,NA,NA,NA,NA,19.175,57.4411764705882,19.5075641869293,2023-01-05,0.113225397891139,0.170448476340164,0.000457784627592205,0.170449091090122,180.153882654653,22.8100000000001,269.846117345347,4.70970322139929
"32","2023-01-06",227150,-30.59375,159.6,32,"Jan",213.308328703088,-1570.75,87.0509485850454,88.4563615042399,NA,NA,NA,NA,19.6875,48.0294117647059,17.8871709571964,2023-01-06,0.105595654097935,0.214243205713152,-0.0189217646071445,0.215077159108298,174.952785001389,22.8800000000001,275.047214998611,4.80047950016649
"33","2023-01-07",227150,-30.71875,159.50625,33,"Jan",229.84950066617,-1999.93505859375,84.7342622356132,95.7820455819726,18.4,21.9,31,144,NA,NA,16.5160978569959,2023-01-07,0.11475134664978,0.153357850243389,-0.0328078983107747,0.156827894275361,167.924711416806,22.9300000000001,282.075288583194,4.92314252428991
"34","2023-01-08",227150,-30.925,159.51875,34,"Jan",252.814495184384,-1703.74755859375,66.0893217317387,78.1536665656338,18.3,22.2,28,156,NA,NA,22.8974541588576,2023-01-08,0.0865212946149268,0.0517296629179192,-0.0643950376146369,0.0825995090481296,128.775523750711,22.8700000000001,321.224476249289,5.60642474854442
"35","2023-01-09",227150,-31.06875,159.5375,35,"Jan",268.898365555601,-1674.12744140625,55.7488623845633,66.4662150752984,18.4,22.7,26,154,20.125,40.5,16.0377688148447,2023-01-09,0.0939984435322662,0.0389116933453375,-0.0592068118352586,0.0708488986978435,123.31357738046,22.82,326.68642261954,5.70175369627265
"36","2023-01-10",227150,-31.1625,159.56875,36,"Jan",279.739064368499,-1478.30749511719,51.9364871075922,61.2510450288524,17.8,22.1,39,210,19.2625,56.5,10.8131926565672,2023-01-10,0.108494956739353,-0.0439473242488517,-0.0732455404147529,0.0854182445340743,59.0362434679265,22.6700000000001,30.9637565320735,0.540419500270584
"37","2023-01-11",227150,-31.225,159.6,37,"Jan",287.297738778064,-1386.93249511719,50.4020593961663,59.0908458055617,18.3,21.9,21,174,19.8125,46.1470588235294,7.54253718952489,2023-01-11,0.100865212946149,-0.0634794683594525,-0.0810278790838204,0.102932794055252,51.9238747949125,22.57,38.0761252050875,0.664553751230378
"38","2023-01-12",227150,-31.3083333333333,159.575,38,"Jan",296.863785664715,-1631.00244140625,43.5198343396962,52.0353758707802,18.1,21.9,39,176,19.675,49.9117647058824,9.54134728299404,2023-01-12,0.159003860650359,-0.211801687699327,-0.0451680832557643,0.216564333760855,12.0383636114498,22.6000000000001,77.9616363885502,1.36068724522282
"39","2023-01-13",227150,-31.325,159.5375,39,"Jan",300.879319911051,-1717.87255859375,39.5250134648344,48.0197848630906,17.9,21.9,49,216,NA,NA,4.01948583784648,2023-01-13,0.144507347443273,-0.100102238566829,-0.0372331497108327,0.106802460662101,20.4027458408771,22.7500000000001,69.5972541591229,1.21470123542401
"40","2023-01-14",227150,-31.34375,159.4875,40,"Jan",306.065678399957,-1799.43505859375,34.4300703190337,42.8629828741264,18.2,21.8,37,174,NA,NA,5.19277399007461,2023-01-14,0.129705644484458,-0.0271618879038042,0.00305189751728137,0.0273328050692718,353.589159979768,22.8100000000001,96.410840020232,1.68268659296657
"41","2023-01-15",227150,-31.4,159.5375,41,"Jan",313.91774557891,-1728.56494140625,35.5463752917677,44.4023397150292,16.4,21.3,46,301,18.6375,80.9705882352941,7.84361794949681,2023-01-15,0.138708742160438,-0.111699449132498,-0.0318923290555903,0.116163193779672,15.9350574348652,22.83,74.0649425651348,1.2926771080621
"42","2023-01-16",227150,-31.4625,159.5875,42,"Jan",322.332203650949,-1755.31494140625,37.3817165991663,46.7637843857982,18.3,21.7,29,172,19.8875,48.0294117647059,8.40350032007801,2023-01-16,0.129705644484458,-0.12116033143607,-0.0329604931866388,0.125563609476651,15.2184767684797,22.9800000000001,74.7815232315203,1.30518380004666
"43","2023-01-17",227150,-31.5375,159.6125,43,"Jan",331.00210844127,-1685.74499511719,35.328460710038,47.9707892798128,17.9,21.9,32,207,19.65,55.0882352941176,8.64837453808725,2023-01-17,0.134588680512108,-0.122228495567119,-0.0177010056002319,0.123503565648368,8.24022865129387,22.89,81.7597713487061,1.42697720571265
"44","2023-01-18",227150,-31.5875,159.6375,44,"Jan",337.045390737982,-1841.06494140625,34.1989407839149,50.3909588918519,18,22.2,41,208,NA,NA,6.0306611393432,2023-01-18,0.147559244960554,-0.0598171913387148,0.000610379503456274,0.0598203054387945,359.415369479295,23.1200000000001,90.584630520705,1.58100005428885
"45","2023-01-19",227150,-31.625,159.68125,45,"Jan",342.923595292183,-1931.18249511719,35.4607222868282,54.8745192241791,18.1,22.3,53,197,19.875,58.3823529411765,5.87580584948084,2023-01-19,0.15488379900203,-0.04913555002823,0.0233470160072025,0.0544002337588476,334.585023288504,23.3600000000001,115.414976711496,2.01437134972818
"46","2023-01-20",227150,-31.6875,159.6125,46,"Jan",352.44420396162,-1858.8125,26.4477269534783,49.7076284895413,18.2,22.9,22,185,20.5,48.5,9.51539910686659,2023-01-20,0.149085193719195,-0.0337234675659591,0.0326553034349107,0.0469429558836934,315.921921477639,23.4300000000001,134.078078522361,2.34010392496269
"47","2023-01-21",227150,-31.725,159.5,47,"Jan",363.874379581342,-1863.12255859375,15.0419505280882,40.9816543231942,17.8,22.9,37,193,NA,NA,11.4461907166835,2023-01-21,0.106969007980712,-0.0436421344971236,0.135351654891429,0.142213594235268,287.871146998822,23.64,162.128853001178,2.82968229735245
"48","2023-01-22",227150,-31.725,159.383333333333,48,"Jan",374.908756148565,-1392.81494140625,5.78744074471056,31.208588469786,17.9,22.2,47,199,19.6,57.4411764705882,11.0569759776033,2023-01-22,0.100865212946149,-0.0634794683594525,0.142981398684632,0.156439519537144,293.939790835917,23.6000000000001,156.060209164083,2.72376448126428
"49","2023-01-23",227150,-31.75,159.3375,49,"Jan",380.057957631098,-433.627502441406,0.773636438950815,29.3527621157046,18.6,23.4,14,153,20.55,39.5588235294118,5.15246837950839,2023-01-23,0.0955243922909069,-0.0799597149527719,0.170448476340164,0.188271716149857,295.131916922462,23.51,154.868083077538,2.70295795595515
"50","2023-01-24",227150,-31.7625,159.3,50,"Jan",383.866234572264,-46.372501373291,3.03727744600212,27.568025209964,17.7,22.6,47,204,19.2875,58.8529411764706,3.81362312947823,2023-01-24,0.0799597149527719,-0.0517296629179192,0.171058855843621,0.178709513423685,286.825766155344,23.4200000000001,163.174233844656,2.84792763500841
"51","2023-01-25",227150,-31.7875,159.3125,51,"Jan",386.886815994857,-45.252498626709,3.50749944855932,30.3724393891057,18.6,23.8,6,115,21.1625,29.6764705882353,3.01435445736146,2023-01-25,0.0833168022217814,-0.0920147101460333,0.179451574016145,0.201666988622656,297.146714234583,23.7300000000001,152.853285765417,2.66779310909831
"52","2023-01-26",227150,-31.8375,159.36875,52,"Jan",394.578450682818,-1257.74755859375,2.82177936329481,38.0603180517959,17.2,23.7,21,198,19.725,50.8529411764706,7.68794235071921,2023-01-26,0.0764500328078983,-0.0947614179115865,0.194253276974959,0.2161343608502,296.004232597634,23.71,153.995767402366,2.68773317530664
"53","2023-01-27",227150,-31.8875,159.4375,53,"Jan",403.126338164965,-2127.4375,11.3458468121967,46.5714181360154,16.9,22.8,43,211,19.55,56.5,8.54794969252684,2023-01-27,0.0697358582698793,-0.0985762898081882,0.195168846230144,0.218650779671954,296.797523413756,23.58,153.202476586244,2.67388763863948
"54","2023-01-28",227150,-31.9125,159.5,54,"Jan",409.648506842554,-2078.81005859375,17.7722905264246,52.7516537842077,17.1,23.3,51,198,19.525,56.5,6.5298586956969,2023-01-28,0.0332656829383669,-0.0967451512978194,0.212106877451055,0.233128616350878,294.518445459374,23.6900000000001,155.481554540626,2.71366505285306
"55","2023-01-29",227150,-31.9375,159.45625,55,"Jan",414.626037612507,-2122.99755859375,16.2376730035366,51.8237472216863,16.7,22.5,56,206,NA,NA,4.98027374666364,2023-01-29,0.0344864419452795,-0.0637846581111806,0.21790548273389,0.227049074025528,286.315655200771,23.71,163.684344799229,2.8568307507162
"56","2023-01-30",227150,-31.96875,159.4625,56,"Jan",418.150556169278,-2209.5576171875,18.7588440030386,54.8309180496417,17.2,21,54,183,NA,NA,3.51520470483577,2023-01-30,0.0325027085590466,-0.0352494163245998,0.207529031175133,0.210501354227744,279.639855934617,23.6900000000001,170.360144065383,2.97334542811281
"57","2023-01-31",227150,-32.05,159.55625,57,"Jan",430.790262099763,-2279.9375,31.3496568193215,67.4326357895073,17.9,23.2,20,196,19.3125,50.8529411764706,12.6346119381967,2023-01-31,0.0498985244075504,-0.114598751773915,0.175636702119543,0.209716773386319,303.123487973124,23.6300000000001,146.876512026876,2.56347872871404
"58","2023-02-01",227150,-32.1125,159.55,58,"Feb",437.764846635657,-2510.1875,35.9594159784934,72.4423505133224,18,23.3,19,153,20.0625,39.0882352941176,6.95558790653527,2023-02-01,0.0459310576350846,-0.022278851876154,0.157172722139991,0.158743856025404,278.067790492357,23.5600000000001,171.932209507643,3.00078314613707
"59","2023-02-02",227150,-32.14,159.465,59,"Feb",446.333381532583,-2844.5625,34.2201347313863,70.321589267162,18.2,23,27,172,19.6375,46.6176470588235,8.58101589533993,2023-02-02,0.0280774571589886,0.160682404284864,0.17929897914028,0.24076328409355,228.134251027793,23.64,221.865748972207,3.87228781696824
"60","2023-02-03",227150,-32.125,159.43125,60,"Feb",449.922458676773,-2929.6826171875,31.2480360780794,67.2570774345691,20,23,37,71,21.3,24.6428571428571,3.5927761541738,2023-02-03,0.0215158774968337,0.177162650878184,0.222941113637404,0.28476190934897,231.527197141034,23.5300000000001,218.472802858966,3.81306973594944
"61","2023-02-04",227150,-32.1,159.425,61,"Feb",452.763971399563,-2810.9326171875,28.5253689431566,64.5697664617618,NA,NA,NA,NA,20.5571428571429,37.1,2.83427868163072,2023-02-04,0.110326095249722,0.101322997573741,0.134588680512108,0.168465019393697,233.026305765689,23.57,216.973694234311,3.78690535460416
"62","2023-02-05",227150,-32.08125,159.40625,62,"Feb",455.4965196924,-2801.50244140625,25.8553544075473,61.8781194468525,NA,NA,NA,NA,21.4,24.6428571428571,2.73053125727039,2023-02-05,0.126501152091313,0.0959821769184991,0.124364823829216,0.157096109729318,232.339789094754,23.71,217.660210905246,3.79888733088181
"63","2023-02-06",227150,-32.05625,159.4,63,"Feb",458.338090830795,-2796.9326171875,23.1392027835644,59.1969762723876,NA,NA,NA,NA,20.25,44.7352941176471,2.83431845533293,2023-02-06,0.131078998367235,0.134893870263837,0.118718813422245,0.179695611785994,221.35069928107,23.7800000000001,228.64930071893,3.99068312992797
"64","2023-02-07",227150,-32.03125,159.375,64,"Feb",461.982269163892,-2783.5625,19.5746282721173,55.6037916638858,NA,NA,NA,NA,21.5666666666667,24.6428571428571,3.64147335180243,2023-02-07,0.14176063967772,0.166786199319427,0.139929501167351,0.217710591337131,219.995819324417,23.8600000000001,230.004180675583,4.01433024614084
"65","2023-02-08",227150,-32.00625,159.35625,65,"Feb",465.276596439422,-2789.1826171875,16.2999101096786,52.3157328796901,20.9,22.8,42,65,NA,NA,3.28979949254898,2023-02-08,0.144965132070865,0.177162650878184,0.142981398684632,0.227662656656727,218.905711377361,23.9800000000001,231.094288622639,4.03335621901912
"66","2023-02-09",227150,-31.975,159.3375,66,"Feb",469.175485822765,-2697.8076171875,12.4081649172635,48.4318979814778,20.5,23,35,78,21.775,25.8333333333333,3.89196455560915,2023-02-09,0.144659942319137,0.176094486747135,0.156257152884806,0.23542634960939,221.584194291595,23.95,228.415805708405,3.98660787320733
"67","2023-02-10",227150,-31.9375,159.31875,67,"Feb",473.704996994057,-2399.375,7.89958255677354,43.958135895539,20.8,24.2,28,68,NA,NA,4.5202780860919,2023-02-10,0.139319121663895,0.171211450719485,0.158698670898631,0.233449414226,222.82793570015,23.97,227.17206429985,3.96490049058465
"68","2023-02-11",227150,-31.925,159.2875,68,"Feb",476.965175037087,-2081.31494140625,5.55752990293586,41.2642679875343,20.8,24,43,74,NA,NA,3.26402768118506,2023-02-11,0.14664367570537,0.0848427509804221,0.203103779775075,0.220112329851937,247.328192433312,23.9300000000001,202.671807566688,3.53729034300706
"69","2023-02-12",227150,-31.8875,159.275,69,"Feb",481.298714445076,-969.184997558594,1.25577113266429,37.0714721334224,21.2,23.5,38,69,22.4333333333333,24.6428571428571,4.3230269638717,2023-02-12,0.16953290708498,0.0137335388277662,0.123144064822303,0.123907509012543,263.636431764358,23.7300000000001,186.363568235642,3.25265787147707
"70","2023-02-13",227150,-31.8666666666667,159.25,70,"Feb",484.606128236019,-98.375,1.26261719561795,33.88734552551,21.2,23.4,38,73,22.2,24.6428571428571,3.30636031817472,2023-02-13,0.199288907878473,0.131841972746555,0.161597973540049,0.208557452108415,230.790232007543,23.9200000000001,219.209767992457,3.82593220400125
"71","2023-02-14",227150,-31.85,159.208333333333,71,"Feb",488.955850521083,-443.5625,1.33549957555748,30.4517408308033,21,24,25,69,22.4,22.2777777777778,4.35484073359738,2023-02-14,0.200814856637114,0.145117726946729,0.187386507561076,0.237008138868948,232.244726143766,23.9200000000001,217.755273856234,3.80054649237321
"72","2023-02-15",227150,-31.85,159.16875,72,"Feb",492.694598698387,-1498,4.98989684607953,29.0984471030189,20.3,24,1,72,NA,NA,3.74643001995287,2023-02-15,0.185860558802435,0.0978133154288679,0.172432209726397,0.198243061987842,240.435637556186,23.8800000000001,209.564362443814,3.6575881194873
"73","2023-02-16",227150,-31.85,159.11,73,"Feb",498.243688061465,-2747.31005859375,9.52990467630849,27.9105537663017,20.5,23.9,15,77,22.54,21.5,5.56049083472191,2023-02-16,0.17777303038164,0.0952192025391787,0.180214548395465,0.203823403920106,242.14955927699,23.7800000000001,207.85044072301,3.62767454233783
"74","2023-02-17",227150,-31.85,159.0875,74,"Feb",500.368871243914,-2842.56005859375,10.7137936494714,27.7395717832137,21.7,23.8,22,55,22.8,17.7857142857143,2.12954970355282,2023-02-17,0.18189309202997,0.035707200952192,0.196847389864648,0.200059738819096,259.718606571067,23.7900000000001,190.281393428933,3.32103682061758
"75","2023-02-18",227150,-31.85,159.13125,75,"Feb",504.501171855895,-2573.93994140625,8.5055776574207,28.2194276675205,21,23.8,16,65,22.25,18.7222222222222,4.14079106963553,2023-02-18,0.144812537195001,0.0929302794012177,0.206003082416492,0.225994041502613,245.71933534777,23.77,204.28066465223,3.56537019634381
"76","2023-02-19",227150,-31.85,159.19,76,"Feb",510.050261218972,-919.190002441406,3.02336933144186,29.7738789035607,21.3,23.6,15,54,NA,NA,5.5604908347246,2023-02-19,0.137182793401798,0.0895731921322082,0.210733523568279,0.228980293266158,246.971872450626,23.76,203.028127549374,3.54350929989558
"77","2023-02-20",227150,-31.88125,159.29375,77,"Feb",520.445996047826,-417.565002441406,1.46254011560251,37.4305964167444,20.4,24,0,58,22.6,14.2272727272727,10.4114847459059,2023-02-20,0.140692475546671,0.0166328414691835,0.213938015961424,0.214583610951185,265.554420551688,23.9100000000001,184.445579448312,3.21918265212183
"78","2023-02-21",227150,-31.905,159.36,78,"Feb",527.235231248009,-2011.4375,6.81632307340473,43.2601382204665,22.6,24.1,13,53,23.525,16.9444444444444,6.79823364920211,2023-02-21,0.111241664504906,-0.0784337661941312,0.272839638044954,0.283889633075774,286.038463387684,23.8000000000001,163.961536612316,2.86166866051414
"79","2023-02-22",227150,-31.95,159.48125,79,"Feb",539.724188395808,-2109.75,18.9757442348601,54.4398733539303,23,24.1,19,53,23.6,17.8333333333333,12.5049828930693,2023-02-22,0.102848946332382,-0.0836219919735095,0.256206796575771,0.269507996455089,288.075893132363,23.8700000000001,161.924106867637,2.82610880319143
"80","2023-02-23",227150,-31.9583333333333,159.591666666667,80,"Feb",550.182661846408,-1954.75,27.7887187490584,62.6040621287948,20.8,24,24,78,22.4,25.1363636363636,10.4796230804407,2023-02-23,0.12039735705675,-0.11963438267743,0.225993011154685,0.255705351155136,297.895493480627,23.5500000000001,152.104506519373,2.65472444588424
"81","2023-02-24",227150,-31.975,159.541666666667,81,"Feb",555.250331467063,-2065.25,25.1294600277306,60.3971222806162,20.9,23.8,20,79,22.46,25.1363636363636,5.07484171305406,2023-02-24,0.127569316222361,-0.0921673050218974,0.215769154471793,0.2346297937954,293.130090041317,23.71,156.869909958683,2.73789642608606
"82","2023-02-25",227150,-31.975,159.50625,82,"Feb",558.590985424604,-2101.06005859375,22.4830710087396,58.0799050091345,20.9,24,35,75,22.675,24.0555555555556,3.34753983276564,2023-02-25,0.118871408298109,-0.0950666076633147,0.236522057589306,0.254912423429871,291.896944823859,23.77,158.103055176141,2.75941887028592
"83","2023-02-26",227150,-32,159.4625,83,"Feb",563.566186617123,-2277.0576171875,21.1261369618632,57.5321870734179,20.7,24.1,15,78,22.78,22.9545454545455,4.9779623531233,2023-02-26,0.103459325835838,-0.107731982360032,0.291608807776235,0.310872766249955,290.276250749523,23.97,159.723749250477,2.78770531805065
"84","2023-02-27",227150,-32,159.4125,84,"Feb",568.281118867272,-2496.62744140625,18.2092327053098,54.6528648214055,20.7,23.4,37,80,21.75,27.6111111111111,4.72465704915842,2023-02-27,0.107884577235896,-0.111241664504906,0.319838859811088,0.33863195975436,289.177947778225,23.89,160.822052221775,2.80687432108424
"85","2023-02-28",227150,-32,159.375,85,"Feb",571.817318068665,-2648.9375,16.5790575760772,52.6563912494637,20.6,23,43,82,21.6,27.6111111111111,3.54349280068125,2023-02-28,0.106053438725528,-0.100407428318557,0.298017792562526,0.314477751749447,288.619574755911,23.8500000000001,161.380425244089,2.81661976877793
"86","2023-02-28",227150,-32,159.375,85,"Feb",1423.50543985311,-2648.9375,16.5790575760772,52.6563912494637,20.6,23,43,82,21.6,27.6111111111111,0,2023-02-28,0.106053438725528,-0.100407428318557,0.298017792562526,0.314477751749447,288.619574755911,23.8500000000001,161.380425244089,2.81661976877793
"87","2023-03-01",227150,-32.0083333333333,159.341666666667,86,"Mar",575.094206124687,-2846.12255859375,15.9466396027867,51.828465197538,20.2,22.9,37,67,21.4666666666667,23.5,3.28238394550798,2023-03-01,0.0720247814078403,-0.127569316222361,0.317092152045534,0.341791403242254,291.91541188178,23.7800000000001,158.08458811822,2.75909655932205
"88","2023-03-02",227150,-32.025,159.325,87,"Mar",577.523958802753,-2972.4326171875,17.1769167353471,52.7227579112185,20.1,23.8,30,76,NA,NA,2.42794335160021,2023-03-02,0.0909465460149848,-0.162055758167641,0.314650634031709,0.35393091169301,297.250004725294,23.84,152.749995274706,2.6659903499494
"89","2023-03-03",227150,-32.03125,159.325,88,"Mar",578.218927094281,-2972.4326171875,17.8449772652484,53.3427074970712,21,23.8,35,70,22.15,24.9444444444444,0.693045635753059,2023-03-03,0.0746188942975295,-0.185250179298979,0.30305342346604,0.355188691268164,301.436566850539,23.77,148.563433149461,2.59292105652458
"90","2023-03-04",227150,-32.05,159.325,89,"Mar",580.303831968867,-3015.50244140625,19.8594399029994,55.2129902911869,21,23.2,40,68,21.9,24.6428571428571,2.07914101131385,2023-03-04,0.068972883890559,-0.185250179298979,0.286115392245128,0.340851355593443,302.921711231223,23.59,147.078288768777,2.56700039721416
"91","2023-03-04",227150,-32.05,159.325,89,"Mar",1071.03958345112,-3015.50244140625,19.8594399029994,55.2129902911869,21,23.2,40,68,21.9,24.6428571428571,0,2023-03-04,0.068972883890559,-0.185250179298979,0.286115392245128,0.340851355593443,302.921711231223,23.59,147.078288768777,2.56700039721416
"92","2023-03-05",227150,-32.06875,159.3375,90,"Mar",582.698500973684,-3020.6826171875,22.1673221553812,57.5978237010865,20.5,22.6,45,76,NA,NA,2.39085819588955,2023-03-05,0.0703462377733356,-0.191048784581814,0.264446919872431,0.326238887198022,305.84610187894,23.65,144.15389812106,2.51596015179696
"93","2023-03-06",227150,-32.075,159.39375,91,"Mar",588.044006565013,-2844.0625,24.703763406154,60.6855340975847,20.3,23.2,37,74,NA,NA,5.35611623827628,2023-03-06,0.0669891505043261,-0.20142523614057,0.24979781178948,0.320891060219971,308.881075667631,23.7800000000001,141.118924332369,2.46298986647258
"94","2023-03-07",227150,-32.10625,159.4625,92,"Mar",595.393909782385,-2752.6826171875,30.7730510830983,67.0379388356033,19.8,22.9,49,87,20.7,31.1666666666667,7.35718777627689,2023-03-07,0.0181587902278241,-0.20401934903026,0.271008499534586,0.339218958194731,306.97299385399,23.8700000000001,143.02700614601,2.49629217651804
"95","2023-03-08",227150,-32.1375,159.51875,93,"Mar",601.729147396003,-2631.0625,36.4599028374402,72.8911278651164,20,22.2,48,74,20.8333333333333,26.9285714285714,6.3391725849395,2023-03-08,0.0619535196008118,-0.238505790975539,0.233012375444433,0.333436319915999,315.667493445429,23.6600000000001,134.332506554571,2.34454453183413
"96","2023-03-09",227150,-32.1625,159.5,94,"Mar",605.02211409343,-2772.8125,37.942462476325,74.1956928368062,19.8,22.3,45,71,20.8,26.9285714285714,3.28848646743703,2023-03-09,0.0173958158485038,-0.218210672485618,0.198068148871561,0.294697962639772,317.7702157972,23.5300000000001,132.2297842028,2.30784510354044
"97","2023-03-10",227150,-32.1875,159.4625,95,"Mar",609.514841165035,-3102.0625,38.7618398581561,74.736252599572,20.1,22.4,47,66,21.1,24.1,4.49376505375209,2023-03-10,0.0175484107243679,-0.197610364243969,0.178230815009232,0.266112907382353,317.951735848497,23.52,132.048264151503,2.30467698098692
"98","2023-03-11",227150,-32.225,159.4125,96,"Mar",615.80115275954,-3397.6826171875,40.8089672153494,76.2883279113614,20.5,23.4,45,73,21.7,26.9285714285714,6.28605463212742,2023-03-11,-0.0106816413104848,-0.239726549982452,0.184792394671387,0.302683081613219,322.373289750429,23.3500000000001,127.626710249571,2.22750630734381
