"; PTT 227151, Serial 21P1325, Run 15 - 0.25&deg; Grid Size @ 12-Jul-2022 05:47"
"; Marine @ 2.25 meters/second, Model Score 68.76"
"; 3 Status Clock Corrections, 167 Twilights, 6 SSTs, 2 User Locations"
"; SST Reference Data Set: NOAA OI SST V2 High Resolution, Bathymetry Reference Data Set: ETOPO1-Bedrock"

DeployID,Ptt,Date,Most Likely Latitude,Most Likely Longitude,Observation Type,Observed SST,Satellite SST,Observed Depth,Bathymetry Depth,Observation LL (MSS),Observation Score,Sunrise,Sunset
,227151,24-Mar-2022 23:05:00,-34.075,151.375,User,,,,,,42.070455418781,,
,227151,25-Mar-2022 00:00:00,-34.075,151.375,None,,,,,,,24-Mar-2022 20:01:05,25-Mar-2022 07:59:31
,227151,25-Mar-2022 07:37:30,-34.15,151.35,Light - Dusk,,,48,430,,88.1995764943602,,
,227151,25-Mar-2022 12:00:00,-34.275,151.325,None,,,,,,,,
,227151,25-Mar-2022 13:00:00,-34.275,151.325,SST,23.7,23.7120834986369,8,1601,,86.4812454106689,,
,227151,25-Mar-2022 19:13:45,-34.35,151.25,Light - Dawn,,,48,221,,66.3693915628909,,
,227151,26-Mar-2022 00:00:00,-34.4,151.225,None,,,,,,,25-Mar-2022 20:02:30,26-Mar-2022 07:58:41
,227151,26-Mar-2022 07:20:00,-34.475,151.175,Light - Dusk,,,48,221,,29.4352225632282,,
,227151,26-Mar-2022 12:00:00,-34.525,151.2,None,,,,,,,,
,227151,26-Mar-2022 19:20:00,-34.6,151.225,Light - Dawn,,,48,705,,99.0153404677672,,
,227151,27-Mar-2022 00:00:00,-34.625,151.25,None,,,,,,,26-Mar-2022 20:03:13,27-Mar-2022 07:57:10
,227151,27-Mar-2022 07:31:15,-34.7,151.25,Light - Dusk,,,48,705,,76.4115030516071,,
,227151,27-Mar-2022 12:00:00,-34.725,151.275,None,,,,,,,,
,227151,27-Mar-2022 19:23:45,-34.775,151.3,Light - Dawn,,,48,3793,,96.8079880416379,,
,227151,28-Mar-2022 00:00:00,-34.8,151.3,None,,,,,,,27-Mar-2022 20:03:51,28-Mar-2022 07:55:32
,227151,28-Mar-2022 07:42:30,-34.85,151.3,Light - Dusk,,,48,3793,,77.7911610327135,,
,227151,28-Mar-2022 12:00:00,-34.875,151.25,None,,,,,,,,
,227151,28-Mar-2022 19:23:45,-34.9,151.175,Light - Dawn,,,80,1510,,98.5295442693167,,
,227151,29-Mar-2022 00:00:00,-34.925,151.15,None,,,,,,,28-Mar-2022 20:05:16,29-Mar-2022 07:54:43
,227151,29-Mar-2022 07:10:00,-34.975,151.075,Light - Dusk,,,48,1510,,30.7754728516712,,
,227151,29-Mar-2022 12:00:00,-35,151.125,None,,,,,,,,
,227151,29-Mar-2022 19:23:45,-35.05,151.2,Light - Dawn,,,48,2729,,94.9647746687109,,
,227151,30-Mar-2022 00:00:00,-35.075,151.225,None,,,,,,,29-Mar-2022 20:05:48,30-Mar-2022 07:52:58
,227151,30-Mar-2022 07:46:15,-35.1,151.3,Light - Dusk,,,80,4466,,98.152187218954,,
,227151,30-Mar-2022 12:00:00,-35.125,151.325,None,,,,,,,,
,227151,30-Mar-2022 19:27:30,-35.15,151.35,Light - Dawn,,,80,4466,,82.3058592110954,,
,227151,31-Mar-2022 00:00:00,-35.175,151.375,None,,,,,,,30-Mar-2022 20:06:02,31-Mar-2022 07:50:56
,227151,31-Mar-2022 07:51:15,-35.2,151.4,Light - Dusk,,,80,4466,,99.6706395195066,,
,227151,31-Mar-2022 12:00:00,-35.225,151.4,None,,,,,,,,
,227151,31-Mar-2022 19:23:45,-35.25,151.425,Light - Dawn,,,48,4466,,68.7213522401264,,
,227151,01-Apr-2022 00:00:00,-35.275,151.45,None,,,,,,,31-Mar-2022 20:06:35,01-Apr-2022 07:49:13
,227151,01-Apr-2022 07:46:15,-35.3,151.475,Light - Dusk,,,80,5031,,97.0149131894186,,
,227151,01-Apr-2022 12:00:00,-35.3,151.475,None,,,,,,,,
,227151,01-Apr-2022 19:33:45,-35.325,151.5,Light - Dawn,,,80,4967,,88.1871720999938,,
,227151,02-Apr-2022 00:00:00,-35.325,151.525,None,,,,,,,01-Apr-2022 20:07:06,02-Apr-2022 07:47:30
,227151,02-Apr-2022 06:40:00,-35.35,151.525,Light - Dusk,,,80,4967,,0.1,,
,227151,02-Apr-2022 12:00:00,-35.35,151.55,None,,,,,,,,
,227151,02-Apr-2022 19:38:45,-35.375,151.575,Light - Dawn,,,80,4967,,0.100000217532498,,
,227151,03-Apr-2022 00:00:00,-35.375,151.575,None,,,,,,,02-Apr-2022 20:07:44,03-Apr-2022 07:45:53
,227151,03-Apr-2022 07:05:01,-35.4,151.6,Light - Dusk,,,80,4967,,86.5462812170618,,
,227151,03-Apr-2022 12:00:00,-35.4,151.6,None,,,,,,,,
,227151,03-Apr-2022 19:40:01,-35.425,151.6,Light - Dawn,,,80,4967,,80.7535089746098,,
,227151,04-Apr-2022 00:00:00,-35.425,151.625,None,,,,,,,03-Apr-2022 20:08:22,04-Apr-2022 07:44:16
,227151,04-Apr-2022 07:45:01,-35.45,151.65,Light - Dusk,,,48,4967,,98.3781132590021,,
,227151,04-Apr-2022 12:00:00,-35.475,151.675,None,,,,,,,,
,227151,04-Apr-2022 19:40:01,-35.475,151.7,Light - Dawn,,,80,4967,,97.2762405964056,,
,227151,05-Apr-2022 00:00:00,-35.5,151.725,None,,,,,,,04-Apr-2022 20:08:49,05-Apr-2022 07:42:27
,227151,05-Apr-2022 07:36:16,-35.5,151.775,Light - Dusk,,,80,5004,,95.0395897843184,,
,227151,05-Apr-2022 12:00:00,-35.525,151.8,None,,,,,,,,
,227151,05-Apr-2022 19:51:16,-35.525,151.825,Light - Dawn,,,48,5004,,43.1834320981667,,
,227151,06-Apr-2022 00:00:00,-35.55,151.825,None,,,,,,,05-Apr-2022 20:09:15,06-Apr-2022 07:40:38
,227151,06-Apr-2022 07:02:31,-35.55,151.825,Light - Dusk,,,80,5004,,73.1592059097373,,
,227151,06-Apr-2022 12:00:00,-35.575,151.825,None,,,,,,,,
,227151,06-Apr-2022 19:42:31,-35.6,151.825,Light - Dawn,,,80,5004,,69.4058098662012,,
,227151,07-Apr-2022 00:00:00,-35.6,151.8,None,,,,,,,06-Apr-2022 20:10:11,07-Apr-2022 07:39:20
,227151,07-Apr-2022 07:20:01,-35.625,151.725,Light - Dusk,,,80,4960,,90.0233512358821,,
,227151,07-Apr-2022 12:00:00,-35.65,151.675,None,,,,,,,,
,227151,07-Apr-2022 19:48:46,-35.675,151.575,Light - Dawn,,,48,4960,,91.1803891021656,,
,227151,08-Apr-2022 00:00:00,-35.7,151.525,None,,,,,,,07-Apr-2022 20:12:10,08-Apr-2022 07:39:00
,227151,08-Apr-2022 07:48:46,-35.725,151.4,Light - Dusk,,,48,5090,,98.337293116368,,
,227151,08-Apr-2022 12:00:00,-35.75,151.325,None,,,,,,,,
,227151,08-Apr-2022 19:43:46,-35.8,151.175,Light - Dawn,,,48,5171,,87.5264589861204,,
,227151,09-Apr-2022 00:00:00,-35.8,151.075,None,,,,,,,08-Apr-2022 20:14:52,09-Apr-2022 07:39:21
,227151,09-Apr-2022 06:47:31,-35.825,150.925,Light - Dusk,,,80,4746,,0.10002517485278,,
,227151,09-Apr-2022 12:00:00,-35.85,150.8,None,,,,,,,,
,227151,09-Apr-2022 19:51:16,-35.875,150.625,Light - Dawn,,,80,2779,,7.54349634155262,,
,227151,10-Apr-2022 00:00:00,-35.875,150.675,None,,,,,,,09-Apr-2022 20:17:21,10-Apr-2022 07:39:32
,227151,10-Apr-2022 07:10:01,-35.875,150.825,Light - Dusk,,,80,4746,,90.7882310819129,,
,227151,10-Apr-2022 12:00:00,-35.85,150.9,None,,,,,,,,
,227151,10-Apr-2022 19:47:31,-35.825,151,Light - Dawn,,,80,5171,,96.0539010439317,,
,227151,11-Apr-2022 00:00:00,-35.825,151.075,None,,,,,,,10-Apr-2022 20:16:32,11-Apr-2022 07:36:38
,227151,11-Apr-2022 07:23:46,-35.8,151.15,Light - Dusk,,,80,5171,,94.9355620807266,,
,227151,11-Apr-2022 12:00:00,-35.8,151.2,None,,,,,,,,
