Index,DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,Time Offset,Count,InitLocQ,InitTime,InitLat,InitLon,Deepest,SSTTime,SSTDepth,SSTTemp,CorrectedSolarNoon,SolarLongitude,SolarLatitude,Type,Delta,MinDepth,MaxDepth,AttenShallow,AttenDeep,MinCorrectedLLDepth,TravelMetric,FoundPrevious,K,LL0,Depth0,LL1,Depth1,LL2,Depth2,LL3,Depth3,LL4,Depth4,LL5,Depth5,LL6,Depth6,LL7,Depth7,LL8,Depth8,LL9,Depth9,LL10,Depth10,LL11,Depth11,LL12,Depth12,LL13,Depth13,LL14,Depth14,LL15,Depth15,LL16,Depth16
38,"227151",227151,0.500000,Transmission,MiniPAT,13-Apr-2022,06:30:00,2,5,,,,,80,19:00:00 13-Apr-2022,17,22.4,,,,Dusk,750,48,80,,,,0,,7204,111,,96,,93,,84,,80,,74,,64,,50,,46,
39,"227151",227151,0.500000,Transmission,MiniPAT,13-Apr-2022,19:48:45,2,5,,,,,,19:00:00 13-Apr-2022,17,22.4,,,,Dawn,450,80,80,,,,0,,37166,51,,63,,79,,90,,98,,102,,102,,105,,107,
40,"227151",227151,0.500000,Transmission,MiniPAT,15-Apr-2022,07:05:00,2,7,,,,,80,14:00:00 15-Apr-2022,19,22.5,,,,Dusk,450,48,80,,,,0,,56263,110,,108,,105,,100,,94,,84,,72,,65,,56,
41,"227151",227151,0.500000,Transmission,MiniPAT,15-Apr-2022,20:01:15,2,7,,,,,88,14:00:00 15-Apr-2022,19,22.5,,,,Dawn,300,80,80,,,,0,,36493,81,,92,,101,,108,,113,,118,,121,,123,,126,
42,"227151",227151,0.500000,Transmission,MiniPAT,16-Apr-2022,07:11:15,2,4,,,,,88,19:00:00 16-Apr-2022,20,21.3,,,,Dusk,450,48,80,,,,0,,26414,141,,137,,132,,124,,112,,95,,79,,70,,60,
43,"227151",227151,0.500000,Transmission,MiniPAT,16-Apr-2022,19:58:45,2,4,,,,,80,19:00:00 16-Apr-2022,20,21.3,,,,Dawn,600,80,80,,,,0,,7490,90,,110,,124,,131,,136,,140,,144,,145,,145,
44,"227151",227151,0.500000,Transmission,MiniPAT,17-Apr-2022,07:27:30,2,7,,,,,80,21:00:00 17-Apr-2022,27,17.4,,,,Dusk,300,48,80,,,,0,,11681,138,,131,,124,,116,,107,,96,,84,,75,,73,
45,"227151",227151,0.500000,Transmission,MiniPAT,17-Apr-2022,19:51:15,3,7,,,,,80,21:00:00 17-Apr-2022,27,17.4,,,,Dawn,300,48,80,,,,0,,65488,79,,90,,100,,110,,119,,127,,131,,135,,138,
46,"227151",227151,0.500000,Transmission,MiniPAT,18-Apr-2022,07:22:30,3,6,,,,,80,19:00:00 18-Apr-2022,19,20.7,,,,Dusk,450,48,80,,,,0,,18857,132,,126,,117,,104,,88,,74,,67,,55,,50,
47,"227151",227151,0.500000,Transmission,MiniPAT,18-Apr-2022,19:42:30,3,6,,,,,88,19:00:00 18-Apr-2022,19,20.7,,,,Dawn,450,48,80,,,,0,,26943,51,,62,,77,,94,,106,,116,,123,,127,,130,
