DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,15:10:00,,,,141.0,17.25,,,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,15:20:00,,,,118.0,9.25,,,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,15:30:00,,,,141.0,17.25,,,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,15:40:00,,,,172.0,17.75,,,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,15:50:00,,,,203.0,18.00,,,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,16:00:00,,,,145.0,20.75,22.5,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,16:10:00,,,,81.5,10.75,25.0,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,16:20:00,,,,117.5,11.25,24.4,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,16:30:00,,,,145.0,20.75,23.1,0.40,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,16:40:00,,,,145.0,20.75,23.1,0.40,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,16:50:00,,,,145.0,20.75,23.1,0.40,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,17:00:00,,,,145.0,20.75,22.5,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,17:10:00,,,,145.0,20.75,23.1,0.40,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,17:20:00,,,,63.5,10.50,25.6,0.40,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,17:30:00,,,,117.5,11.25,23.8,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,17:40:00,,,,117.5,11.25,24.4,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,17:50:00,,,,99.5,10.75,24.4,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,18:00:00,,,,81.5,10.75,25.0,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,18:10:00,,,,145.0,20.75,22.5,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,18:20:00,,,,181.0,21.25,21.3,0.40,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,18:30:00,,,,181.0,21.25,21.3,0.40,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,18:40:00,,,,145.0,20.75,22.5,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,18:50:00,,,,63.5,10.50,25.6,0.40,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,19:00:00,,,,81.5,10.75,25.0,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,19:10:00,,,,145.0,20.75,23.1,0.40,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,19:20:00,,,,217.5,22.00,20.6,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,19:30:00,,,,253.5,22.75,18.7,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,19:40:00,,,,253.5,22.75,18.7,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,19:50:00,,,,145.0,20.75,22.5,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,20:00:00,,,,63.5,10.50,25.0,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,20:10:00,,,,41.0,5.50,26.3,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,20:20:00,,,,117.5,11.25,23.8,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,20:30:00,,,,217.5,22.00,20.6,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,20:40:00,,,,145.0,20.75,22.5,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,20:50:00,,,,81.5,10.75,24.4,0.35,,
