DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy,MobMean,MobSD,ActivitySum
47622,47622,0.500000,Transmission,MiniPAT,5,08:00:00 24-May-2019,16:00:00 24-May-2019,,,,0.0,0.00,232.0,1.75,12.8,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,16:00:00 24-May-2019,00:00:00 25-May-2019,,,,0.0,0.00,288.0,3.75,11.6,0.00,29.1,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,00:00:00 25-May-2019,08:00:00 25-May-2019,,,,2.5,0.00,232.0,1.75,,,,,,,
47622,47622,0.500000,Transmission,MiniPAT,2,08:00:00 25-May-2019,16:00:00 25-May-2019,,,,0.0,0.00,240.0,1.75,13.4,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,16:00:00 25-May-2019,00:00:00 26-May-2019,,,,0.0,0.00,344.0,3.75,9.8,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,00:00:00 26-May-2019,08:00:00 26-May-2019,,,,0.0,0.00,216.0,1.75,,,,,,,
47622,47622,0.500000,Transmission,MiniPAT,1,08:00:00 26-May-2019,16:00:00 26-May-2019,,,,0.0,0.00,220.0,1.75,13.1,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,16:00:00 26-May-2019,00:00:00 27-May-2019,,,,47.5,0.25,224.0,1.75,13.1,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,00:00:00 27-May-2019,08:00:00 27-May-2019,,,,0.0,0.00,304.0,3.75,10.8,0.00,29.1,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,08:00:00 27-May-2019,16:00:00 27-May-2019,,,,0.0,0.00,228.0,1.75,12.6,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,16:00:00 27-May-2019,00:00:00 28-May-2019,,,,53.5,0.25,344.0,3.75,10.1,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,00:00:00 28-May-2019,08:00:00 28-May-2019,,,,17.0,0.00,400.0,3.75,9.1,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,08:00:00 28-May-2019,16:00:00 28-May-2019,,,,0.0,0.00,240.0,1.75,13.3,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,16:00:00 28-May-2019,00:00:00 29-May-2019,,,,7.0,0.00,288.0,3.75,11.3,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,00:00:00 29-May-2019,08:00:00 29-May-2019,,,,,,,,11.1,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,08:00:00 29-May-2019,16:00:00 29-May-2019,,,,0.0,0.00,224.0,1.75,,,,,,,
47622,47622,0.500000,Transmission,MiniPAT,3,16:00:00 29-May-2019,00:00:00 30-May-2019,,,,0.0,0.00,328.0,3.75,10.3,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,00:00:00 30-May-2019,08:00:00 30-May-2019,,,,0.0,0.00,320.0,3.75,10.3,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,08:00:00 30-May-2019,16:00:00 30-May-2019,,,,0.0,0.00,240.0,1.75,14.2,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,16:00:00 30-May-2019,00:00:00 31-May-2019,,,,28.5,0.25,408.0,3.75,9.4,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 31-May-2019,08:00:00 31-May-2019,,,,0.0,0.00,448.0,3.75,8.9,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,08:00:00 31-May-2019,16:00:00 31-May-2019,,,,0.0,0.00,249.0,2.75,14.1,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,16:00:00 31-May-2019,00:00:00 01-Jun-2019,,,,0.0,0.00,448.0,3.75,9.1,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 01-Jun-2019,08:00:00 01-Jun-2019,,,,0.0,0.00,336.0,3.75,10.6,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,08:00:00 01-Jun-2019,16:00:00 01-Jun-2019,,,,0.0,0.00,249.0,2.75,13.9,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,16:00:00 01-Jun-2019,00:00:00 02-Jun-2019,,,,0.0,0.00,296.0,3.75,10.9,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,00:00:00 02-Jun-2019,08:00:00 02-Jun-2019,,,,0.0,0.00,244.0,1.75,14.7,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,08:00:00 02-Jun-2019,16:00:00 02-Jun-2019,,,,0.0,0.00,240.0,1.75,14.7,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,16:00:00 02-Jun-2019,00:00:00 03-Jun-2019,,,,0.0,0.00,808.0,7.75,5.6,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,00:00:00 03-Jun-2019,08:00:00 03-Jun-2019,,,,0.0,0.00,272.0,3.75,,,,,,,
47622,47622,0.500000,Transmission,MiniPAT,2,16:00:00 03-Jun-2019,00:00:00 04-Jun-2019,,,,,,,,8.6,0.00,29.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,00:00:00 04-Jun-2019,08:00:00 04-Jun-2019,,,,0.0,0.00,320.0,3.75,10.8,0.00,29.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,08:00:00 04-Jun-2019,16:00:00 04-Jun-2019,,,,,,,,13.1,0.00,29.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,16:00:00 04-Jun-2019,00:00:00 05-Jun-2019,,,,0.0,0.00,304.0,3.75,11.6,0.00,29.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,00:00:00 05-Jun-2019,08:00:00 05-Jun-2019,,,,101.5,0.75,296.0,3.75,11.8,0.00,28.1,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,08:00:00 05-Jun-2019,16:00:00 05-Jun-2019,,,,0.0,0.00,236.0,1.75,18.0,0.00,29.5,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,16:00:00 05-Jun-2019,00:00:00 06-Jun-2019,,,,0.0,0.00,496.0,3.75,8.3,0.00,29.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,00:00:00 06-Jun-2019,08:00:00 06-Jun-2019,,,,,,,,8.9,0.00,29.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,08:00:00 06-Jun-2019,16:00:00 06-Jun-2019,,,,0.0,0.00,240.0,1.75,16.2,0.00,29.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,16:00:00 06-Jun-2019,00:00:00 07-Jun-2019,,,,0.0,0.00,296.0,3.75,11.8,0.00,29.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,00:00:00 07-Jun-2019,08:00:00 07-Jun-2019,,,,0.0,0.00,352.0,3.75,9.8,0.00,29.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,08:00:00 07-Jun-2019,16:00:00 07-Jun-2019,,,,0.0,0.00,236.0,1.75,15.6,0.00,29.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,16:00:00 07-Jun-2019,00:00:00 08-Jun-2019,,,,0.0,0.00,448.0,3.75,8.6,0.00,29.5,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,00:00:00 08-Jun-2019,08:00:00 08-Jun-2019,,,,0.0,0.00,432.0,3.75,8.4,0.00,29.5,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,08:00:00 08-Jun-2019,16:00:00 08-Jun-2019,,,,0.0,0.00,244.0,1.75,15.4,0.00,29.5,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,16:00:00 08-Jun-2019,00:00:00 09-Jun-2019,,,,123.5,1.75,456.0,3.75,,,,,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 09-Jun-2019,08:00:00 09-Jun-2019,,,,123.5,1.75,432.0,3.75,8.6,0.00,26.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,08:00:00 09-Jun-2019,16:00:00 09-Jun-2019,,,,75.5,0.75,216.0,1.75,20.2,0.00,29.3,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,16:00:00 09-Jun-2019,00:00:00 10-Jun-2019,,,,0.0,0.00,220.0,1.75,,,,,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 10-Jun-2019,08:00:00 10-Jun-2019,,,,0.0,0.00,249.0,2.75,15.2,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,08:00:00 10-Jun-2019,16:00:00 10-Jun-2019,,,,0.0,0.00,456.0,3.75,8.4,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,16:00:00 10-Jun-2019,00:00:00 11-Jun-2019,,,,0.0,0.00,312.0,3.75,11.1,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,00:00:00 11-Jun-2019,08:00:00 11-Jun-2019,,,,0.0,0.00,448.0,3.75,8.8,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,08:00:00 11-Jun-2019,16:00:00 11-Jun-2019,,,,0.0,0.00,220.0,1.75,17.9,0.00,29.3,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,16:00:00 11-Jun-2019,00:00:00 12-Jun-2019,,,,0.0,0.00,472.0,3.75,8.3,0.00,29.3,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 12-Jun-2019,08:00:00 12-Jun-2019,,,,0.0,0.00,440.0,3.75,8.8,0.00,29.3,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,08:00:00 12-Jun-2019,16:00:00 12-Jun-2019,,,,0.0,0.00,204.0,1.75,18.6,0.00,29.1,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,16:00:00 12-Jun-2019,00:00:00 13-Jun-2019,,,,0.0,0.00,432.0,3.75,8.8,0.00,29.1,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,00:00:00 13-Jun-2019,08:00:00 13-Jun-2019,,,,0.0,0.00,424.0,3.75,8.8,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,08:00:00 13-Jun-2019,16:00:00 13-Jun-2019,,,,0.0,0.00,256.0,3.75,15.4,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,16:00:00 13-Jun-2019,00:00:00 14-Jun-2019,,,,0.0,0.00,506.0,5.75,8.1,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 14-Jun-2019,08:00:00 14-Jun-2019,,,,0.0,0.00,456.0,3.75,8.6,0.00,29.3,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,08:00:00 14-Jun-2019,16:00:00 14-Jun-2019,,,,0.0,0.00,288.0,3.75,12.4,0.00,29.3,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,16:00:00 14-Jun-2019,00:00:00 15-Jun-2019,,,,0.0,0.00,416.0,3.75,9.3,0.00,29.3,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,00:00:00 15-Jun-2019,08:00:00 15-Jun-2019,,,,,,,,9.6,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,08:00:00 15-Jun-2019,16:00:00 15-Jun-2019,,,,0.0,0.00,264.0,3.75,13.8,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,16:00:00 15-Jun-2019,00:00:00 16-Jun-2019,,,,,,,,8.3,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,08:00:00 16-Jun-2019,16:00:00 16-Jun-2019,,,,,,,,11.3,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,16:00:00 16-Jun-2019,00:00:00 17-Jun-2019,,,,0.0,0.00,472.0,3.75,8.6,0.00,28.6,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,00:00:00 17-Jun-2019,08:00:00 17-Jun-2019,,,,0.0,0.00,336.0,3.75,10.4,0.00,28.6,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,08:00:00 17-Jun-2019,16:00:00 17-Jun-2019,,,,0.0,0.00,264.0,3.75,11.6,0.00,28.6,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,16:00:00 17-Jun-2019,00:00:00 18-Jun-2019,,,,75.5,0.75,288.0,3.75,12.8,0.00,28.5,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 18-Jun-2019,08:00:00 18-Jun-2019,,,,0.0,0.00,440.0,3.75,9.4,0.00,28.6,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,08:00:00 18-Jun-2019,16:00:00 18-Jun-2019,,,,0.0,0.00,256.0,3.75,13.3,0.00,28.6,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,16:00:00 18-Jun-2019,00:00:00 19-Jun-2019,,,,0.0,0.00,520.0,7.75,7.9,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,00:00:00 19-Jun-2019,08:00:00 19-Jun-2019,,,,0.0,0.00,344.0,3.75,10.8,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,08:00:00 19-Jun-2019,16:00:00 19-Jun-2019,,,,0.0,0.00,304.0,3.75,11.9,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,16:00:00 19-Jun-2019,00:00:00 20-Jun-2019,,,,0.0,0.00,496.0,3.75,8.1,0.00,29.1,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,00:00:00 20-Jun-2019,08:00:00 20-Jun-2019,,,,0.0,0.00,344.0,3.75,10.1,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,08:00:00 20-Jun-2019,16:00:00 20-Jun-2019,,,,0.0,0.00,240.0,1.75,17.9,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,16:00:00 20-Jun-2019,00:00:00 21-Jun-2019,,,,0.0,0.00,328.0,3.75,11.8,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 21-Jun-2019,08:00:00 21-Jun-2019,,,,11.0,0.00,272.0,3.75,13.9,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,08:00:00 21-Jun-2019,16:00:00 21-Jun-2019,,,,0.0,0.00,232.0,1.75,17.7,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,16:00:00 21-Jun-2019,00:00:00 22-Jun-2019,,,,2.5,0.00,264.0,3.75,,,,,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 22-Jun-2019,08:00:00 22-Jun-2019,,,,101.5,0.75,249.0,2.75,17.1,0.00,28.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,08:00:00 22-Jun-2019,16:00:00 22-Jun-2019,,,,131.5,1.75,224.0,1.75,18.8,0.00,27.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,16:00:00 22-Jun-2019,00:00:00 23-Jun-2019,,,,0.0,0.00,228.0,1.75,17.1,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,00:00:00 23-Jun-2019,08:00:00 23-Jun-2019,,,,7.5,0.00,320.0,3.75,11.3,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,08:00:00 23-Jun-2019,16:00:00 23-Jun-2019,,,,31.5,0.25,256.0,3.75,15.8,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,16:00:00 23-Jun-2019,00:00:00 24-Jun-2019,,,,0.0,0.00,264.0,3.75,15.2,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,00:00:00 24-Jun-2019,08:00:00 24-Jun-2019,,,,0.0,0.00,312.0,3.75,,,,,,,
47622,47622,0.500000,Transmission,MiniPAT,1,16:00:00 24-Jun-2019,00:00:00 25-Jun-2019,,,,,,,,10.1,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 25-Jun-2019,08:00:00 25-Jun-2019,,,,113.5,0.75,264.0,3.75,13.4,0.00,27.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,08:00:00 25-Jun-2019,16:00:00 25-Jun-2019,,,,0.0,0.00,216.0,1.75,19.1,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,16:00:00 25-Jun-2019,00:00:00 26-Jun-2019,,,,0.0,0.00,256.0,3.75,16.7,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,00:00:00 26-Jun-2019,08:00:00 26-Jun-2019,,,,0.0,0.00,296.0,3.75,11.9,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,6,08:00:00 26-Jun-2019,16:00:00 26-Jun-2019,,,,0.0,0.00,272.0,3.75,14.8,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,16:00:00 26-Jun-2019,00:00:00 27-Jun-2019,,,,7.0,0.00,368.0,3.75,9.9,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,00:00:00 27-Jun-2019,08:00:00 27-Jun-2019,,,,0.0,0.00,272.0,3.75,14.6,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,08:00:00 27-Jun-2019,16:00:00 27-Jun-2019,,,,0.0,0.00,240.0,1.75,16.9,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,16:00:00 27-Jun-2019,00:00:00 28-Jun-2019,,,,63.5,0.75,368.0,3.75,9.6,0.00,28.6,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,00:00:00 28-Jun-2019,08:00:00 28-Jun-2019,,,,0.0,0.00,264.0,3.75,13.4,0.00,28.6,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,08:00:00 28-Jun-2019,16:00:00 28-Jun-2019,,,,0.0,0.00,256.0,3.75,17.3,0.00,28.6,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,16:00:00 28-Jun-2019,00:00:00 29-Jun-2019,,,,0.0,0.00,568.0,7.75,7.8,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 29-Jun-2019,08:00:00 29-Jun-2019,,,,0.0,0.00,360.0,3.75,10.1,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,08:00:00 29-Jun-2019,16:00:00 29-Jun-2019,,,,0.0,0.00,256.0,3.75,13.6,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,16:00:00 29-Jun-2019,00:00:00 30-Jun-2019,,,,0.0,0.00,472.0,3.75,8.9,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 30-Jun-2019,08:00:00 30-Jun-2019,,,,0.0,0.00,506.0,5.75,8.1,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,08:00:00 30-Jun-2019,16:00:00 30-Jun-2019,,,,0.0,0.00,280.0,3.75,12.3,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,16:00:00 30-Jun-2019,00:00:00 01-Jul-2019,,,,0.0,0.00,480.0,3.75,8.8,0.00,29.1,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 01-Jul-2019,08:00:00 01-Jul-2019,,,,0.0,0.00,312.0,3.75,11.8,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,08:00:00 01-Jul-2019,16:00:00 01-Jul-2019,,,,0.0,0.00,264.0,3.75,13.9,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,6,16:00:00 01-Jul-2019,00:00:00 02-Jul-2019,,,,0.0,0.00,344.0,3.75,10.6,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 02-Jul-2019,08:00:00 02-Jul-2019,,,,0.0,0.00,264.0,3.75,11.9,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,08:00:00 02-Jul-2019,16:00:00 02-Jul-2019,,,,0.0,0.00,256.0,3.75,13.9,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,16:00:00 02-Jul-2019,00:00:00 03-Jul-2019,,,,0.0,0.00,392.0,3.75,9.8,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,00:00:00 03-Jul-2019,08:00:00 03-Jul-2019,,,,0.0,0.00,344.0,3.75,10.3,0.00,29.0,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,08:00:00 03-Jul-2019,16:00:00 03-Jul-2019,,,,0.0,0.00,264.0,3.75,12.6,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,16:00:00 03-Jul-2019,00:00:00 04-Jul-2019,,,,0.0,0.00,392.0,3.75,9.6,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,00:00:00 04-Jul-2019,08:00:00 04-Jul-2019,,,,0.0,0.00,448.0,3.75,8.3,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,08:00:00 04-Jul-2019,16:00:00 04-Jul-2019,,,,0.0,0.00,240.0,1.75,13.6,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,16:00:00 04-Jul-2019,00:00:00 05-Jul-2019,,,,0.5,0.00,416.0,3.75,9.4,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,00:00:00 05-Jul-2019,08:00:00 05-Jul-2019,,,,0.0,0.00,264.0,3.75,13.8,0.00,29.3,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,08:00:00 05-Jul-2019,16:00:00 05-Jul-2019,,,,91.5,0.75,212.0,1.75,19.6,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,16:00:00 05-Jul-2019,00:00:00 06-Jul-2019,,,,48.5,0.25,472.0,3.75,8.3,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,00:00:00 07-Jul-2019,08:00:00 07-Jul-2019,,,,69.5,0.75,384.0,3.75,9.6,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,08:00:00 07-Jul-2019,16:00:00 07-Jul-2019,,,,0.0,0.00,320.0,3.75,10.8,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,16:00:00 07-Jul-2019,00:00:00 08-Jul-2019,,,,83.5,0.75,344.0,3.75,10.1,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,00:00:00 08-Jul-2019,08:00:00 08-Jul-2019,,,,0.0,0.00,368.0,3.75,10.3,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,6,08:00:00 08-Jul-2019,16:00:00 08-Jul-2019,,,,0.0,0.00,249.0,2.75,14.1,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,6,16:00:00 08-Jul-2019,00:00:00 09-Jul-2019,,,,0.0,0.00,472.0,3.75,8.9,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 09-Jul-2019,08:00:00 09-Jul-2019,,,,,,,,9.6,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,08:00:00 09-Jul-2019,16:00:00 09-Jul-2019,,,,0.0,0.00,264.0,3.75,14.7,0.00,28.8,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,16:00:00 09-Jul-2019,00:00:00 10-Jul-2019,,,,0.0,0.00,368.0,3.75,10.1,0.00,29.3,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,00:00:00 10-Jul-2019,08:00:00 10-Jul-2019,,,,0.0,0.00,264.0,3.75,14.3,0.00,29.5,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,08:00:00 10-Jul-2019,16:00:00 10-Jul-2019,,,,120.0,1.25,220.0,1.75,18.2,0.00,27.3,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,16:00:00 10-Jul-2019,00:00:00 11-Jul-2019,,,,135.5,1.75,228.0,1.75,,,,,,,
47622,47622,0.500000,Transmission,MiniPAT,1,00:00:00 11-Jul-2019,08:00:00 11-Jul-2019,,,,115.5,0.75,536.0,7.75,,,,,,,
47622,47622,0.500000,Transmission,MiniPAT,1,16:00:00 11-Jul-2019,00:00:00 12-Jul-2019,,,,,,,,17.0,0.00,26.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,00:00:00 12-Jul-2019,08:00:00 12-Jul-2019,,,,127.5,1.75,360.0,3.75,10.4,0.00,27.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,08:00:00 12-Jul-2019,16:00:00 12-Jul-2019,,,,0.0,0.00,220.0,1.75,19.1,0.00,29.1,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,16:00:00 12-Jul-2019,00:00:00 13-Jul-2019,,,,73.5,0.75,220.0,1.75,18.2,0.00,29.1,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,00:00:00 13-Jul-2019,08:00:00 13-Jul-2019,,,,0.0,0.00,220.0,1.75,18.5,0.00,29.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,08:00:00 13-Jul-2019,16:00:00 13-Jul-2019,,,,0.0,0.00,220.0,1.75,17.9,0.00,29.3,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,5,16:00:00 13-Jul-2019,00:00:00 14-Jul-2019,,,,0.0,0.00,352.0,3.75,10.1,0.00,29.3,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,00:00:00 14-Jul-2019,08:00:00 14-Jul-2019,,,,0.0,0.00,376.0,3.75,9.6,0.00,29.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,3,08:00:00 14-Jul-2019,16:00:00 14-Jul-2019,,,,0.0,0.00,280.0,3.75,13.1,0.00,29.5,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,1,16:00:00 14-Jul-2019,00:00:00 15-Jul-2019,,,,0.0,0.00,376.0,3.75,,,,,,,
47622,47622,0.500000,Transmission,MiniPAT,1,08:00:00 15-Jul-2019,16:00:00 15-Jul-2019,,,,,,,,15.7,0.00,29.3,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,2,16:00:00 15-Jul-2019,00:00:00 16-Jul-2019,,,,,,,,9.3,0.00,29.4,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,00:00:00 16-Jul-2019,08:00:00 16-Jul-2019,,,,0.0,0.00,464.0,3.75,8.6,0.00,29.3,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,4,08:00:00 16-Jul-2019,16:00:00 16-Jul-2019,,,,0.0,0.00,1.5,0.00,28.7,0.00,28.9,0.00,,,
47622,47622,0.500000,Transmission,MiniPAT,6,16:00:00 16-Jul-2019,00:00:00 17-Jul-2019,,,,0.0,0.00,1.5,0.00,28.7,0.00,29.0,0.00,,,
